"","GANG_PRESENCE","gang_affiliated_crime","graffiti","child_maltreatment","developmental_trauma","exposure_to_violence_and_racial_prejudice","community_disorganization","presence_of_illegal_firearms","school_violence_and_low_graduation","youth_with_disabilities","poverty","substance_abuse","GANG_PRESENCE_percentile","gang_affiliated_crime_percentile","graffiti_percentile","child_maltreatment_percentile","developmental_trauma_percentile","exposure_to_violence_and_racial_prejudice_percentile","community_disorganization_percentile","presence_of_illegal_firearms_percentile","school_violence_and_low_graduation_percentile","youth_with_disabilities_percentile","poverty_percentile","substance_abuse_percentile","GANG_PRESENCE_score"
"1",0.369033396673645,0,0,0.356578053808769,0.106220627396784,0.163840847713936,0.358787482492761,0.0681008929845617,0.291337868088748,0,0.480705454296347,0.286562945231945,0.756198347107438,0,0,0.900826446280992,0.537190082644628,0.797520661157025,0.830578512396694,0.665289256198347,0.586776859504132,0,0.90495867768595,0.87603305785124,"70"
"2",0.3389140659341,0,0,0.146407297758875,0.371323062719982,0.282932700516592,0.331024097191118,0.119169129042675,0.343515042249056,0,0.0699415554880666,0.282883714840747,0.710743801652893,0,0,0.56198347107438,0.962809917355372,0.933884297520661,0.785123966942149,0.818181818181818,0.818181818181818,0,0.194214876033058,0.867768595041322,"70"
"3",0.416984231588492,0,0,0.3119691810833,0.15383813360692,0.334885128012119,0.485305498094153,0.141949687964291,0.375554071974858,0,0.135903511246656,0.435314286529431,0.822314049586777,0,0,0.84297520661157,0.677685950413223,0.958677685950413,0.933884297520661,0.851239669421488,0.900826446280992,0,0.446280991735537,0.954545454545455,"80"
"4",0.406963556584159,0.319507186858316,0,0.279763080673396,0.106015804865908,0.129797699367221,0.227886944298415,0,0.375554071974858,0.653615273712263,0.11377502358223,0.113929827107479,0.809917355371901,0.966942148760331,0,0.785123966942149,0.533057851239669,0.706611570247934,0.632231404958678,0,0.900826446280992,0.946280991735537,0.355371900826446,0.524793388429752,"80"
"5",0.308911699673468,0,0,0.175293108765284,0.0613276647499905,0.307804022881326,0.168277484620513,0.137481911791364,0.360589971178031,0.285173479930006,0.0881682335619255,0.198783663596591,0.644628099173554,0,0,0.62396694214876,0.371900826446281,0.942148760330578,0.466942148760331,0.84297520661157,0.851239669421488,0.632231404958678,0.247933884297521,0.768595041322314,"60"
"6",0.228074005225522,0,0,0.0856152248313399,0.141424893768804,0.166757410231237,0.190984277313088,0.121195987238653,0.375554071974858,0.0857379298329667,0.042641958733327,0.130309522473094,0.471074380165289,0,0,0.384297520661157,0.652892561983471,0.805785123966942,0.533057851239669,0.822314049586777,0.900826446280992,0.247933884297521,0.103305785123967,0.590909090909091,"40"
"7",0.754204611977424,0,0,0.101782854181968,0.326522574447647,0.847358529867278,0.604176402489576,0.614302627365725,0.343515042249056,0.458660862100681,0.114505361781121,0.810560142427532,0.991735537190083,0,0,0.429752066115702,0.93801652892562,0.995867768595041,0.975206611570248,0.991735537190083,0.818181818181818,0.826446280991736,0.359504132231405,0.995867768595041,"90"
"8",0.981952883199393,1,0,0.0843704492889931,0.476981381942822,0.868619170033052,0.850730845670758,0.54668778845142,0.343515042249056,0.0969014931903955,0.409653846221091,0.791105044482266,0.995867768595041,1,0,0.371900826446281,0.995867768595041,1,0.995867768595041,0.987603305785124,0.818181818181818,0.276859504132231,0.859504132231405,0.991735537190083,"90"
"9",0.206255089765965,0,0,0.0292234946952889,0.0691293278246154,0.092831887911965,0.227781993041069,0.0281271544897237,0.375554071974858,0.0702380994858364,0.0927455640674104,0.235106319374941,0.396694214876033,0,0,0.190082644628099,0.421487603305785,0.574380165289256,0.628099173553719,0.462809917355372,0.900826446280992,0.21900826446281,0.264462809917355,0.809917355371901,"30"
"10",0.589186526842736,0.178399449667507,0,0.207662958763612,0.367958419322785,0.347717301779689,0.511034450218806,0.25516171380833,0.343515042249056,0.144059775476052,0.395879120165995,0.566334574579337,0.942148760330578,0.917355371900826,0,0.690082644628099,0.958677685950413,0.966942148760331,0.962809917355372,0.946280991735537,0.818181818181818,0.384297520661157,0.84297520661157,0.987603305785124,"90"
"11",0.264773032704934,0,0,0.28264339844434,0.132273959103227,0.108832802542878,0.308032846155481,0.0189388236474957,0.343515042249056,0,0.119311846714276,0.22764144848796,0.574380165289256,0,0,0.793388429752066,0.628099173553719,0.640495867768595,0.743801652892562,0.359504132231405,0.818181818181818,0,0.37603305785124,0.797520661157025,"50"
"12",0.335402748499886,0.159328281793979,0,0.0611067038451008,0.0301478847454682,0.0918164644518467,0.223742776975344,0.0697233389980515,0.403883423746117,0.343092186962148,0.218541211124876,0.326585872924788,0.702479338842975,0.888429752066116,0,0.264462809917355,0.247933884297521,0.566115702479339,0.619834710743802,0.673553719008264,0.946280991735537,0.723140495867769,0.648760330578512,0.913223140495868,"60"
"13",0.394228285979847,0,0,0.311019868730086,0.152962583225741,0.170978590893333,0.250166657786966,0.105612777069379,0.403883423746117,0.314909614461686,0.264712530715943,0.275858783169717,0.789256198347107,0,0,0.838842975206612,0.673553719008264,0.818181818181818,0.673553719008264,0.785123966942149,0.946280991735537,0.681818181818182,0.731404958677686,0.851239669421488,"70"
"14",0.317352895081445,0,0,0.188099233113295,0.0903405350409959,0.158580747418564,0.481277737056372,0.0557583153993535,0.343515042249056,0.183818208134318,0.0117268256666305,0.316008036895935,0.652892561983471,0,0,0.648760330578512,0.483471074380165,0.776859504132231,0.929752066115702,0.615702479338843,0.818181818181818,0.458677685950413,0.0289256198347107,0.909090909090909,"60"
"15",0.556298044365737,0.465450194436135,0,0.161731769165168,0.328384956353847,0.235345686285283,0.38011557177895,0.256855994808039,0.403883423746117,0.112757047116553,0.338645792086196,0.454450544612459,0.921487603305785,0.991735537190083,0,0.59504132231405,0.946280991735537,0.913223140495868,0.863636363636364,0.950413223140496,0.946280991735537,0.318181818181818,0.789256198347107,0.971074380165289,"90"
"16",0.516941589949898,0.242745709828393,0,0.447255374334107,0.228680565404434,0.26097941672769,0.381025618878802,0.214019578326993,0.403883423746117,0.0784080724931125,0.376433294865234,0.288668601683161,0.909090909090909,0.933884297520661,0,0.975206611570248,0.859504132231405,0.929752066115702,0.871900826446281,0.925619834710744,0.946280991735537,0.231404958677686,0.822314049586777,0.880165289256198,"90"
"17",0.437854449882329,0,0,0.123433438009704,0.224238797308815,0.128300025376199,0.33717123206695,0.0679152332590236,0.264597726473936,0.718519084423053,0.358603026373098,0.266229103393646,0.838842975206612,0,0,0.491735537190083,0.851239669421488,0.698347107438017,0.801652892561983,0.661157024793388,0.429752066115702,0.966942148760331,0.801652892561983,0.847107438016529,"80"
"18",0.609235744336926,0.356308678726815,0,0.312580443204037,0.252348536891702,0.144522578896454,0.467516800986642,0.196626881301414,0.298773457593561,0.517902645079879,0.604233240063929,0.276701798856176,0.954545454545455,0.975206611570248,0,0.847107438016529,0.888429752066116,0.739669421487603,0.921487603305785,0.913223140495868,0.599173553719008,0.871900826446281,0.950413223140496,0.855371900826446,"90"
"19",0.478333516069361,0,0,0.281776764592194,0.378183051623959,0.221689285541226,0.506496381699392,0.197241116067292,0.343515042249056,0.11568201711654,0.23933019829428,0.42676270911249,0.888429752066116,0,0,0.789256198347107,0.971074380165289,0.896694214876033,0.954545454545455,0.917355371900826,0.818181818181818,0.334710743801653,0.681818181818182,0.950413223140496,"80"
"20",0.638642836153268,0.154856687898089,0,0.504644723680001,0.382608931673422,0.33651295211556,0.462814746704484,0.324136833258837,0.317285243727826,0.0666926412793061,0.597003868922559,0.441995686846313,0.975206611570248,0.880165289256198,0,0.983471074380165,0.979338842975207,0.962809917355372,0.913223140495868,0.979338842975207,0.714876033057851,0.198347107438017,0.942148760330578,0.962809917355372,"90"
"21",0.322845090732709,0.151038633275092,0,0.392372741279093,0.0530758958248766,0.153553962839261,0.221338431271077,0.0493284106532428,0.317285243727826,0.113834537396168,0.24057164877409,0.166801190060315,0.677685950413223,0.867768595041322,0,0.942148760330578,0.334710743801653,0.764462809917355,0.611570247933884,0.586776859504132,0.714876033057851,0.322314049586777,0.690082644628099,0.702479338842975,"60"
"22",0.304491460849694,0,0,0.231071687299998,0.131239786151188,0.180367903131977,0.285740183011496,0.0826916015642599,0.312665398865133,0.104868783398354,0.181795498413699,0.248252867227857,0.628099173553719,0,0,0.714876033057851,0.62396694214876,0.830578512396694,0.714876033057851,0.723140495867769,0.694214876033058,0.297520661157025,0.586776859504132,0.834710743801653,"60"
"23",0.242686287050002,0,0,0.0377621471618312,0.053750948893129,0.0326970751062781,0.185920085078173,0.0292377864091508,0.410462270408747,0.290657096760253,0.245498449461173,0.134254269774148,0.508264462809917,0,0,0.214876033057851,0.338842975206612,0.285123966942149,0.516528925619835,0.466942148760331,0.962809917355372,0.644628099173554,0.706611570247934,0.603305785123967,"50"
"24",0.474194307009598,0,0,0.297548282431784,0.158065585786837,0.124342924921937,0.465295479111821,0.0326798871498834,0.410462270408747,0.233174579185779,0.807411010511035,0.159029672179829,0.884297520661157,0,0,0.809917355371901,0.694214876033058,0.690082644628099,0.917355371900826,0.491735537190083,0.962809917355372,0.549586776859504,0.983471074380165,0.673553719008264,"80"
"25",0.228829611914054,0,0,0.0540661368830747,0.0797214984860221,0.0595257361271387,0.119561462741028,0.0334502018019487,0.490488504275692,0.227095934209008,0.156242560277709,0.124207047107672,0.475206611570248,0,0,0.256198347107438,0.446280991735537,0.421487603305785,0.31404958677686,0.495867768595041,0.991735537190083,0.541322314049587,0.512396694214876,0.566115702479339,"40"
"26",0.474046222574988,0,0,0.300441931570126,0.329810140532488,0.123596789480779,0.360101877856822,0.107683670760381,0.410462270408747,0.372923437341573,0.475724009400991,0.206454633729841,0.880165289256198,0,0,0.822314049586777,0.950413223140496,0.681818181818182,0.834710743801653,0.789256198347107,0.962809917355372,0.764462809917355,0.896694214876033,0.772727272727273,"80"
"27",0.388072363793174,0,0,0.287065692433375,0.109951599939942,0.114297623013064,0.324995714826608,0.0492497456114784,0.410528225075072,0.3967347153922,0.361659897314291,0.161910944832287,0.776859504132231,0,0,0.801652892561983,0.557851239669422,0.661157024793388,0.772727272727273,0.582644628099174,0.975206611570248,0.797520661157025,0.809917355371901,0.690082644628099,"70"
"28",0.20774155477566,0,0,0.0506802925718114,0.00627021557254115,0.0521618262689691,0.157768392988161,0.0250033127940105,0.410528225075072,0.237261954604854,0.190135734731223,0.0990680438402957,0.417355371900826,0,0,0.239669421487603,0.161157024793388,0.355371900826446,0.450413223140496,0.433884297520661,0.975206611570248,0.56198347107438,0.615702479338843,0.466942148760331,"40"
"29",0.171449007641279,0,0,0.0841886454620069,0.145051439788282,0.0639938740099857,0.132885349410935,0,0.410528225075072,0,0.0465429185156183,0.14694459716977,0.272727272727273,0,0,0.367768595041322,0.65702479338843,0.433884297520661,0.380165289256198,0,0.975206611570248,0,0.12396694214876,0.648760330578512,"20"
"30",0.283331313666261,0,0,0.141718720439532,0.0373805599543246,0.0519044837984963,0.179939058326162,0.060515297605312,0.359029480391808,0.491339601092194,0.158536193530329,0.162454455522668,0.599173553719008,0,0,0.545454545454545,0.276859504132231,0.351239669421488,0.512396694214876,0.636363636363636,0.847107438016529,0.855371900826446,0.533057851239669,0.698347107438017,"50"
"31",0.172171456993309,0,0,0.0660823709898288,0.0529437481783736,0.108999899872511,0.138747454869264,0.0855476213607954,0.317285243727826,0.103761387102575,0.0212253487000022,0.139498206035385,0.276859504132231,0,0,0.305785123966942,0.330578512396694,0.644628099173554,0.392561983471074,0.731404958677686,0.714876033057851,0.293388429752066,0.0537190082644628,0.628099173553719,"20"
"32",0.209273222078968,0,0,0.0794139597846544,0.271760993886807,0.0544803992250758,0.0912273972073061,0.0401464615986822,0.374276085694462,0.181704896847741,0.0467572240015319,0.0974981997205348,0.425619834710744,0,0,0.347107438016529,0.909090909090909,0.388429752066116,0.231404958677686,0.524793388429752,0.871900826446281,0.454545454545455,0.128099173553719,0.454545454545455,"40"
"33",0.187529743646554,0,0,0,0,0.065750341088483,0.121048620953061,0.0293528565317155,0.376678824286634,0.322515061923309,0.11596874213846,0.0868809109857635,0.31404958677686,0,0,0,0,0.446280991735537,0.322314049586777,0.479338842975207,0.90495867768595,0.694214876033058,0.363636363636364,0.417355371900826,"30"
"34",0.0800850677784416,0,0,0,0,0,0.0337265894066651,0,0.434656142888588,0,0.00538031842442296,0.0560505752869495,0.0826446280991736,0,0,0,0,0,0.0206611570247934,0,0.979338842975207,0,0.0165289256198347,0.285123966942149,"0"
"35",0.2819994022523,0,0,0.0157638222006121,0.0106834153062246,0.00777174598566884,0.106283580467778,0,0.267357078806944,1,0.171613903641924,0.0560505752869495,0.59504132231405,0,0,0.173553719008264,0.18595041322314,0.15702479338843,0.289256198347107,0,0.458677685950413,1,0.566115702479339,0.285123966942149,"50"
"36",0.230855431919018,0,0,0.14239256195844,0.108403345514825,0.0902615262847783,0.17854027890332,0.0531699032773258,0.263873775843308,0.225643896976484,0.155375664369198,0.137791796042552,0.483471074380165,0,0,0.553719008264463,0.545454545454545,0.557851239669422,0.504132231404959,0.603305785123967,0.396694214876033,0.533057851239669,0.5,0.615702479338843,"40"
"37",0.141802600856813,0,0,0.00938946359736451,0.0415686048300262,0.023674958562105,0.14029134645597,0.0219209190488913,0.263873775843308,0.217919051733449,0.0807960263930237,0.0683531269838129,0.206611570247934,0,0,0.15702479338843,0.285123966942149,0.227272727272727,0.40495867768595,0.388429752066116,0.396694214876033,0.520661157024793,0.231404958677686,0.355371900826446,"10"
"38",0.182061792571356,0,0,0.0803892579805494,0.0564768406498445,0.0135598738069372,0.0829870134668393,0.0205248148889334,0.263873775843308,0.378220815468004,0.0800316792130746,0.112188039075992,0.289256198347107,0,0,0.351239669421488,0.351239669421488,0.190082644628099,0.161157024793388,0.367768595041322,0.396694214876033,0.772727272727273,0.223140495867769,0.516528925619835,"20"
"39",0.200658160551053,0,0,0.0969299440267709,0.0634483726150393,0.0649965225287646,0.0745694900624264,0.0129415294924554,0.263873775843308,0.465366430260047,0.0158462401795735,0.132116058420004,0.371900826446281,0,0,0.417355371900826,0.388429752066116,0.43801652892562,0.140495867768595,0.289256198347107,0.396694214876033,0.830578512396694,0.0454545454545455,0.59504132231405,"30"
"40",0.207690135006917,0,0,0.084779409158105,0.0610460749738767,0.0486412311422414,0.13366390954387,0.0225918941570881,0.283721555893412,0.327210771276596,0.166633517841368,0.100308052778064,0.409090909090909,0,0,0.380165289256198,0.367768595041322,0.34297520661157,0.384297520661157,0.400826446280992,0.533057851239669,0.706611570247934,0.553719008264463,0.471074380165289,"40"
"41",0.155997917104482,0,0,0.0856960327395055,0.0120471470481018,0.060275054264593,0.101702180496794,0,0.344360109285079,0.23992540800117,0.0564645272267281,0.0450523065469432,0.239669421487603,0,0,0.388429752066116,0.194214876033058,0.425619834710744,0.276859504132231,0,0.822314049586777,0.566115702479339,0.15702479338843,0.223140495867769,"20"
"42",0.347089613779551,0,0,0.417120445662225,0.255397855646387,0.0802879206359453,0.346313411502019,0.0579751362892847,0.369400898555755,0.0946294141965753,0.190484077500179,0.180357857353893,0.723140495867769,0,0,0.954545454545455,0.896694214876033,0.512396694214876,0.809917355371901,0.62396694214876,0.859504132231405,0.272727272727273,0.619834710743802,0.731404958677686,"70"
"43",0.315837327291085,0,0,0.119989203737661,0.158533282350317,0.0553471059822457,0.11457990417012,0,0.328813559322034,0.902840235362552,0.0379580404054707,0.102763893257842,0.648760330578512,0,0,0.475206611570248,0.698347107438017,0.40495867768595,0.301652892561983,0,0.743801652892562,0.995867768595041,0.0909090909090909,0.479338842975207,"60"
"44",0.211134038425273,0,0,0.203798232423226,0.071025365229349,0.0700049999032112,0.139432748155048,0,0.312582564069718,0.200727170757666,0.155613317607538,0.0942713044924507,0.433884297520661,0,0,0.681818181818182,0.429752066115702,0.466942148760331,0.396694214876033,0,0.690082644628099,0.495867768595041,0.504132231404959,0.433884297520661,"40"
"45",0.245136939235908,0,0,0.166088639367675,0.172873271144694,0.0556023466760739,0.172020145346576,0.0626074042529396,0.356075597235367,0.115528628328625,0.157192519720459,0.175671683335489,0.512396694214876,0,0,0.603305785123967,0.752066115702479,0.409090909090909,0.479338842975207,0.644628099173554,0.826446280991736,0.330578512396694,0.516528925619835,0.727272727272727,"50"
"46",0.262860153549792,0,0,0.278730311113317,0.249419813182476,0.0731454955354066,0.23041336212877,0.0242723910596559,0.372793788553971,0,0.180818784945718,0.121121033096221,0.566115702479339,0,0,0.776859504132231,0.880165289256198,0.495867768595041,0.636363636363636,0.429752066115702,0.863636363636364,0,0.582644628099174,0.553719008264463,"50"
"47",0.256504354843938,0,0,0.108164681513834,0.14133808173217,0.0953997655829867,0.142732811155217,0,0.374276085694462,0.343866820389198,0.231299543136699,0.0588319679097271,0.541322314049587,0,0,0.454545454545455,0.648760330578512,0.582644628099174,0.413223140495868,0,0.871900826446281,0.727272727272727,0.661157024793388,0.297520661157025,"50"
"48",0.334930888043556,0,0,0.298111510550665,0.02319305545112,0.108370821446858,0.354091900908201,0.0231213430138161,0.287220364318107,0.658210583742499,0.110182555491863,0.0628820382860917,0.698347107438017,0,0,0.814049586776859,0.235537190082645,0.628099173553719,0.822314049586777,0.409090909090909,0.570247933884298,0.950413223140496,0.326446280991736,0.318181818181818,"60"
"49",0.183472105793082,0,0,0.0844980826999222,0.107429989837906,0.0761874999220872,0.0611694974608577,0,0.287220364318107,0.345379153848853,0.0170124934497127,0.117078096837002,0.293388429752066,0,0,0.37603305785124,0.541322314049587,0.5,0.103305785123967,0,0.570247933884298,0.731404958677686,0.0495867768595041,0.537190082644628,"20"
