"","GANG_PRESENCE","gang_affiliated_crime","graffiti","child_maltreatment","developmental_trauma","exposure_to_violence_and_racial_prejudice","community_disorganization","presence_of_illegal_firearms","school_violence_and_low_graduation","youth_with_disabilities","poverty","substance_abuse","GANG_PRESENCE_percentile","gang_affiliated_crime_percentile","graffiti_percentile","child_maltreatment_percentile","developmental_trauma_percentile","exposure_to_violence_and_racial_prejudice_percentile","community_disorganization_percentile","presence_of_illegal_firearms_percentile","school_violence_and_low_graduation_percentile","youth_with_disabilities_percentile","poverty_percentile","substance_abuse_percentile","GANG_PRESENCE_score"
"1",0.422710071138349,0,0,0.307068893408297,0.298180267273244,0.174810260671484,0.382896085041359,0.167667474534122,0.321376204440721,0,0.370681797871016,0.249473564636914,0.752066115702479,0,0,0.859504132231405,0.966942148760331,0.818181818181818,0.805785123966942,0.863636363636364,0.677685950413223,0,0.826446280991736,0.847107438016529,"70"
"2",0.306761429438497,0.116129032258065,0,0.170970618632523,0.20240588250107,0.187474236176465,0.33719214601514,0.0414492392722606,0.37687866568915,0,0.0663156115006083,0.228633724221407,0.640495867768595,0.90495867768595,0,0.648760330578512,0.888429752066116,0.851239669421488,0.743801652892562,0.479338842975207,0.900826446280992,0,0.214876033057851,0.830578512396694,"60"
"3",0.418943601547073,0,0,0.39221408842812,0.239255111342623,0.295441543509619,0.424527045723486,0.236591216384592,0.309134045894053,0,0.0902441604898953,0.267053154753204,0.743801652892562,0,0,0.921487603305785,0.933884297520661,0.954545454545455,0.851239669421488,0.925619834710744,0.599173553719008,0,0.268595041322314,0.863636363636364,"70"
"4",0.448616401574001,0,0,0.162680008438104,0.317605075337034,0.0611138275033776,0.372837316873062,0.143663800880296,0.309134045894053,0.47246954076851,0.436840663792653,0.117513443677548,0.801652892561983,0,0,0.615702479338843,0.979338842975207,0.454545454545455,0.785123966942149,0.818181818181818,0.599173553719008,0.793388429752066,0.859504132231405,0.56198347107438,"70"
"5",0.287788559499092,0,0,0.191970783684035,0.123451714392364,0.116228633303729,0.236984691229608,0.131658193948228,0.318999821655483,0.20528351827344,0.147385649633931,0.166355096958801,0.62396694214876,0,0,0.698347107438017,0.694214876033058,0.714876033057851,0.582644628099174,0.801652892561983,0.65702479338843,0.483471074380165,0.462809917355372,0.71900826446281,"60"
"6",0.253667804773704,0,0,0.0640950966030589,0.23329117562518,0.108784880698484,0.272444216594211,0.0620399646556588,0.309134045894053,0.138318547649534,0.173627983351044,0.116289162333686,0.549586776859504,0,0,0.276859504132231,0.929752066115702,0.685950413223141,0.669421487603306,0.549586776859504,0.599173553719008,0.334710743801653,0.528925619834711,0.553719008264463,"50"
"7",0.835688563675249,0,0,0.124265074463556,0.373864650201284,0.851906049069905,0.629975881896822,0.49022695309824,0.37687866568915,0.610827909714048,0.135588818518642,0.618717541672687,0.987603305785124,0,0,0.504132231404959,0.987603305785124,0.995867768595041,0.971074380165289,0.983471074380165,0.900826446280992,0.900826446280992,0.417355371900826,0.987603305785124,"90"
"8",0.868911018256477,0.277506318449874,0,0.084175188874181,0.212697877803185,0.957403117101938,0.868288584278985,0.636431713938032,0.37687866568915,0,0.32666096919479,0.62828208982112,0.991735537190083,0.979338842975207,0,0.347107438016529,0.90495867768595,1,0.995867768595041,0.991735537190083,0.900826446280992,0,0.78099173553719,0.991735537190083,"90"
"9",0.206981598597821,0.0649960536700868,0,0.0233538699000487,0.0331153455857481,0.0504187773910992,0.255200563709227,0.0859347268680339,0.309134045894053,0.0904292530673746,0.119088387319168,0.227030840646131,0.429752066115702,0.838842975206612,0,0.169421487603306,0.31404958677686,0.380165289256198,0.62396694214876,0.65702479338843,0.599173553719008,0.239669421487603,0.351239669421488,0.826446280991736,"40"
"10",0.543661059707072,0.144031482291211,0,0.283868893638458,0.283713536135924,0.339965515438608,0.506767100893357,0.15842593170971,0.37687866568915,0,0.338567694555437,0.408141224615519,0.871900826446281,0.929752066115702,0,0.826446280991736,0.962809917355372,0.975206611570248,0.909090909090909,0.838842975206612,0.900826446280992,0,0.805785123966942,0.950413223140496,"80"
