"","GEOID","neibid","NAME","sampled_pop","total_pop","unemployed","not_in_labor_force","below_poverty_line","no_diploma_18_24_male","no_diploma_18_24_female","under_18_pop","under_18_with_disability","single_mothers","no_diploma_25_64","family_in_poverty","entered_2010_later","foreign_born","disability_under_18","income_under_poverty_line","Poverty_6_and_younger","Poverty_6_11","Poverty_12_17","white","black","asian","hispanic","amiakn","hawaiipi","other_races","two_or_more_races","tract","OBJECTID","tobacco_dens","crime_1mi_ave","alchohol_dens","birth_teen","overobese_teen","overobese_child","ALAND","weed_dens","c_auto_theft","c_burglary","c_narcotics","c_sex","c_grand_theft","c_dui","c_drunk_in_public","c_minor_alcohol","c_minor_tobacco","c_child_abuse","c_child_molest","c_child_neglect","c_domestic_battery","c_domestic_violence","c_missing_juv","c_agg_assault","c_intercourse_with_minor","c_robbery","c_assault","c_threats","c_graffiti","c_disturbance","c_weapons","c_armed_robbery","c_strong_armed_robbery","c_domestic_armed_robbery","c_gang_crime","c_total_crime","cad_calls","ssci_incidents","Hispanic_or_Latino_12th_grade_Enrolled","American_Indian_or_Alaska_Native_12th_grade_Enrolled","Asian_12th_grade_Enrolled","Pacific_Islander_12th_grade_Enrolled","Filipino_12th_grade_Enrolled","African_American_12th_grade_Enrolled","White_12th_grade_Enrolled","Two_or_More_Races_12th_grade_Enrolled","Not_Reported_12th_grade_Enrolled","Hispanic_or_Latino_Graduated","American_Indian_or_Alaska_Native_Graduated","Asian_Graduated","Pacific_Islander_Graduated","Filipino_Graduated","African_American_Graduated","White_Graduated","Two_or_More_Races_Graduated","Not_Reported_Graduated","total_enrolled","total_graduated","grad_rate","no_grad_rate","graf_incidents","graf_area","edi","youth_in_poverty","no_diploma_18_24"
"1","06085500100",70,"Census Tract 5001, Santa Clara County, California",377,7034,7.1,0.0133636622121126,18.2,0,0,0.270969576343475,0,0.0375319874893375,0.148279783906739,0.0271538242820586,0.0127949957350014,0.342052885982371,0,0,0.0291441569519477,0.0065396644867785,0.0294284901905033,14.5,2.5,18.2,62.6,0.0274381575206142,0,0.345607051464316,0.0581461472846176,"5001",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","1922127",0,13.3636622121126,6.6818311060563,3.69633210122263,0.995166334944555,3.41199886266705,2.1324992891669,1.13733295422235,0,0,2.1324992891669,0.995166334944555,1.27949957350014,2.84333238555587,0.284333238555587,2.55899914700028,2.2746659084447,0.568666477111174,1.99033266988911,6.5396644867785,0.710833096388968,1.27949957350014,1.56383281205573,0.426499857833381,1.13733295422235,0.568666477111174,0,0,52.4594825135058,2599,0,1188,5,391,14,91,55,164,13,4,909,4,389,9,99,48,130,10,5,1925,1602,0.832207792207792,0.167792207792208,0,0,0.768721831661997,0.0651123116292295,0
"2","06085500200",65,"Census Tract 5002, Santa Clara County, California",369,5673,2.7,0,15,0.0239732064163582,0,0.11757447558611,40,0.0301427815970386,0.0747399964745285,0.00317292437863564,0.0447734884540807,0.272342675832893,0,0,0.00176273576590869,0.00193900934249956,0.0112815089018156,37.7,3.9,18,34.4,0.00193900934249956,0.00757976379340737,0.150713907985193,0.0794993830424819,"5002",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","1680241",0,6.16957518068042,5.1119337211352,4.05429226158999,8.63740525295258,6.34584875727128,1.23391503613608,1.23391503613608,0,0.705094306363476,1.41018861272695,1.41018861272695,0.528820729772607,2.99665080204477,0.176273576590869,2.2915564956813,0.881367882954345,0.176273576590869,0.528820729772607,7.4034902168165,1.41018861272695,0.352547153181738,3.70174510840825,0.352547153181738,0.176273576590869,0.352547153181738,0,0.352547153181738,52.529525824079,3316,0,1302,6,71,12,24,56,181,15,5,1007,5,74,8,37,50,148,10,5,1672,1343,0.80322966507177,0.19677033492823,0,0,1.51203213659461,0.0149832540102239,0.0239732064163582
"3","06085500300",65,"Census Tract 5003, Santa Clara County, California",311,3291,10.1,0,15.6,0.00303859009419629,0.00243087207535703,0.107262230325129,15,0.0182315405651778,0.0632026739592829,0.0112427833485263,0.00941962929200851,0.216347614706776,0,0,0.00486174415071407,0,0.00182315405651778,43.5,4.3,14.5,37.8,0.0300820419325433,0,0.120024308720754,0.0358553631115163,"5003",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","2922372",0,7.90033424491036,6.68489820723184,8.81191127316925,2.12701306593741,13.3697964144637,1.82315405651778,3.64630811303555,0,0,2.43087207535703,0.303859009419629,1.51929504709815,4.86174415071407,0.607718018839259,10.9389243391067,4.55788514129444,0,3.95016712245518,11.2427833485263,0.911577028258888,0.607718018839259,3.64630811303555,1.51929504709815,1.21543603767852,2.12701306593741,0,0,85.0805226374962,3159,0,932,4,44,10,20,42,106,9,4,762,3,47,6,29,39,85,7,5,1171,982,0.838599487617421,0.161400512382579,0,0,1.07126602651558,0.00668489820723184,0.00546946216955333
"4","06085500400",64,"Census Tract 5004, Santa Clara County, California",269,2522,1.9,0.00118953211736717,19.2,0.00555114988104679,0.00277557494052339,0.239095955590801,37,0.0440126883425853,0.0685963521015067,0.0333068992862807,0.00832672482157018,0.259318001586043,0.0103092783505155,0,0.0285487708168121,0.0265662172878668,0.0190325138778747,47.6,1.5,9.6,37.7,0,0.00118953211736717,0.210943695479778,0.0499603489294211,"5004",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","1005368",0,7.93021411578113,3.96510705789056,3.17208564631245,0.793021411578113,5.55114988104679,1.58604282315623,0.793021411578113,0,0,1.58604282315623,5.55114988104679,0.396510705789056,1.98255352894528,0.396510705789056,0.793021411578113,0.793021411578113,0,0.793021411578113,5.15463917525773,0,0,2.77557494052339,0.793021411578113,0.793021411578113,0,0,0,42.426645519429,952,0,932,4,44,10,20,42,106,9,4,762,3,47,6,29,39,85,7,5,1171,982,0.838599487617421,0.161400512382579,0,0,0.822279283854464,0.0741475019825535,0.00832672482157018
"5","06085500500",64,"Census Tract 5005, Santa Clara County, California",418,5358,4.9,0.00261291526689063,8.6,0.00541246733855916,0.00373273609555804,0.188129899216125,8,0.0453527435610302,0.0296752519596865,0.0160507652108996,0.00149309443822322,0.179357969391564,0.00447928331466965,0,0.00895856662933931,0.00111982082866741,0.00541246733855916,54.5,1,12.5,22.4,0.00186636804777902,0.00951847704367301,0.0811870100783875,0.106009705113848,"5005",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","2134649",0,5.59910414333707,10.4516610675625,7.83874580067189,0.746547219111609,5.22583053378126,0.746547219111609,1.30645763344532,0,0,1.30645763344532,0.746547219111609,0.746547219111609,0.746547219111609,0.186636804777902,3.35946248600224,2.05300485255692,0.186636804777902,0.559910414333707,4.29264650989175,0.559910414333707,0.746547219111609,1.67973124300112,1.11982082866741,0.559910414333707,0,0,0,48.5255692422546,1861,0,1080,4,76,14,26,49,170,24,4,872,3,75,8,34,45,144,20,6,1447,1206,0.833448514167243,0.166551485832757,0,0,0.455638598611358,0.0154908547965659,0.00914520343411721
"6","06085500600",64,"Census Tract 5006, Santa Clara County, California",284,4970,6.4,0,11.5,0,0.00784708249496982,0.181287726358149,37,0.0525150905432596,0.0412474849094567,0.0126760563380282,0.00201207243460765,0.172032193158954,0.00301810865191147,0,0.00945674044265594,0.0173038229376258,0.00382293762575453,45.1,2.8,9.8,36.1,0.00945674044265594,0,0.154527162977867,0.0877263581488934,"5006",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","1345945",0,9.25553319919517,6.63983903420523,2.61569416498994,1.00603621730382,9.85915492957747,2.21327967806841,2.21327967806841,0,0,0.201207243460765,0.402414486921529,0.402414486921529,2.01207243460765,0.402414486921529,1.20724346076459,1.60965794768612,0.402414486921529,1.00603621730382,4.82897384305835,0.402414486921529,1.00603621730382,1.60965794768612,0.201207243460765,0.402414486921529,0.603621730382294,0,0,46.2776659959759,2166,0,932,4,44,10,20,42,106,9,4,762,3,47,6,29,39,85,7,5,1171,982,0.838599487617421,0.161400512382579,0,0,1.0484748617952,0.0305835010060362,0.00784708249496982
"7","06085500800",65,"Census Tract 5008, Santa Clara County, California",210,2626,9.9,0,11.7,0,0.00152322924600152,0.157273419649657,42,0.0232292460015232,0.0742574257425743,0.0152322924600152,0.0182787509520183,0.285986290936786,0.0133282559025133,0,0,0.00647372429550647,0.00685453160700685,31.2,9.4,20.3,34.7,0.0167555217060168,0.0099009900990099,0.157654226961158,0.0228484386900229,"5008",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","1678457",0,15.993907083016,12.5666412795126,15.6130997715156,2.28484386900229,35.4150799695354,16.3747143945164,20.9444021325209,1.14242193450114,0,0.761614623000762,0.380807311500381,0.380807311500381,5.33130236100533,0.761614623000762,6.09291698400609,14.4706778370145,0.380807311500381,9.13937547600914,30.8453922315308,3.04645849200305,2.66565118050267,7.23533891850724,1.9040365575019,3.04645849200305,4.56968773800457,0,0,194.211728865194,4874,0,1302,6,71,12,24,56,181,15,5,1007,5,74,8,37,50,148,10,5,1672,1343,0.80322966507177,0.19677033492823,0,0,1.76037840258704,0.0133282559025133,0.00152322924600152
"8","06085500901",65,"Census Tract 5009.01, Santa Clara County, California",221,3561,8.8,0,30.4,0.011232799775344,0,0.0805953383880932,16,0.005616399887672,0.0483010390339792,0.0272395394552092,0.0713282785734344,0.413367031732659,0,0,0.0241505195169896,0.005616399887672,0.02106149957877,34.5,10.3,30.5,23.9,0,0,0.10839651783207,0.0269587194608256,"5009.01",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","720813",0,7.8629598427408,9.2670598146588,21.6231395675372,0.8424599831508,19.3765796124684,13.4793597304128,24.7121595057568,0.8424599831508,0,0.5616399887672,0.5616399887672,0.2808199943836,7.3013198539736,0,2.808199943836,16.2875596742488,0,12.636899747262,38.7531592249368,2.5273799494524,1.404099971918,8.9862398202752,2.5273799494524,3.9314799213704,7.02049985959,0,0.8424599831508,182.813816343724,4687,0,1302,6,71,12,24,56,181,15,5,1007,5,74,8,37,50,148,10,5,1672,1343,0.80322966507177,0.19677033492823,0,0,1.55187434114534,0.0508284189834316,0.011232799775344
"9","06085500902",71,"Census Tract 5009.02, Santa Clara County, California",418,5068,6.9,0.000986582478295186,15.2,0.000789265982636148,0,0.0465666929755328,130,0.0132202052091555,0.0368981846882399,0.0140094711917916,0.0183504340962905,0.164759273875296,0.00197316495659037,0,0.00591949486977111,0.00197316495659037,0.00256511444356748,33.5,4.5,32.3,22.4,0.0128255722178374,0,0.0670876085240726,0.112075769534333,"5009.02",71,18.8,98.9,9.4,7.8,"0% to 11%","8% to 10%","242522",0,3.35438042620363,2.17048145224941,1.18389897395422,0,1.97316495659037,0.986582478295186,1.5785319652723,0,0,0,0.197316495659037,0.197316495659037,0.986582478295186,0,0.394632991318074,1.18389897395422,0,0.986582478295186,1.97316495659037,0,0.789265982636148,0.197316495659037,0.197316495659037,0.591949486977111,0.394632991318074,0,0.197316495659037,17.3638516179953,736,0,932,4,44,10,20,42,106,9,4,762,3,47,6,29,39,85,7,5,1171,982,0.838599487617421,0.161400512382579,0,0,1.57648606710885,0.010457774269929,0.000789265982636148
"10","06085501000",70,"Census Tract 5010, Santa Clara County, California",253,4574,7.4,0.0109313511149978,22.8,0.00568430257979886,0.00306077831219939,0.177525142107564,49,0.0579361609094884,0.178181023174464,0.0257979886313948,0.00371665937909926,0.421950153038916,0,0.00721469173589856,0.0255793616090949,0.0166156536947967,0.0153038915609969,21.6,2.9,15.9,58.6,0.0411018801923918,0,0.257324005247049,0.0638390905115872,"5010",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","802660",0,6.55881066899869,6.9960647135986,9.61958898119808,0.874508089199825,5.24704853519895,5.02842151289899,6.55881066899869,0.437254044599913,0.218627022299956,1.74901617839965,0.655881066899869,1.31176213379974,3.71665937909926,0.655881066899869,2.84215128989943,5.90292960209882,0.218627022299956,3.93528640139921,12.6803672933975,1.09313511149978,1.31176213379974,4.59116746829908,0.874508089199825,0.874508089199825,2.40489724529952,0,0.437254044599913,77.3939658941845,3362,0,1302,6,71,12,24,56,181,15,5,1007,5,74,8,37,50,148,10,5,1672,1343,0.80322966507177,0.19677033492823,0,0,1.02681529996246,0.0574989068648885,0.00874508089199825
