"","GEOID","neibid","NAME","sampled_pop","total_pop","unemployed","not_in_labor_force","below_poverty_line","no_diploma_18_24_male","no_diploma_18_24_female","under_18_pop","under_18_with_disability","single_mothers","no_diploma_25_64","family_in_poverty","entered_2010_later","foreign_born","disability_under_18","income_under_poverty_line","Poverty_6_and_younger","Poverty_6_11","Poverty_12_17","white","black","asian","hispanic","amiakn","hawaiipi","other_races","two_or_more_races","tract","OBJECTID","tobacco_dens","crime_1mi_ave","alchohol_dens","birth_teen","overobese_teen","overobese_child","ALAND","weed_dens","c_auto_theft","c_burglary","c_narcotics","c_sex","c_grand_theft","c_dui","c_drunk_in_public","c_minor_alcohol","c_minor_tobacco","c_child_abuse","c_child_molest","c_child_neglect","c_domestic_battery","c_domestic_violence","c_missing_juv","c_agg_assault","c_intercourse_with_minor","c_robbery","c_assault","c_threats","c_graffiti","c_disturbance","c_weapons","c_armed_robbery","c_strong_armed_robbery","c_domestic_armed_robbery","c_gang_crime","c_total_crime","cad_calls","ssci_incidents","Hispanic_or_Latino_12th_grade_Enrolled","American_Indian_or_Alaska_Native_12th_grade_Enrolled","Asian_12th_grade_Enrolled","Pacific_Islander_12th_grade_Enrolled","Filipino_12th_grade_Enrolled","African_American_12th_grade_Enrolled","White_12th_grade_Enrolled","Two_or_More_Races_12th_grade_Enrolled","Not_Reported_12th_grade_Enrolled","Hispanic_or_Latino_Graduated","American_Indian_or_Alaska_Native_Graduated","Asian_Graduated","Pacific_Islander_Graduated","Filipino_Graduated","African_American_Graduated","White_Graduated","Two_or_More_Races_Graduated","Not_Reported_Graduated","total_enrolled","total_graduated","grad_rate","no_grad_rate","graf_incidents","graf_area","edi","youth_in_poverty","no_diploma_18_24"
"1","06085500100",70,"Census Tract 5001, Santa Clara County, California",345,7987,9.3,0.0227870289219982,8.6,0,0.001001627644923,0.27532239889821,0,0.0333041191936897,0.128208338550144,0.0136471766620759,0.0719919869788406,0.41229497934143,0,0,0.019030925253537,0,0.005008138224615,12.4,2.6,26.3,57.4,0.001001627644923,0,0.386878677851509,0.0331789157380744,"5001",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","1922127",0,10.1414799048454,2.75447602353825,3.38049330161512,0.25040691123075,2.5040691123075,0.75122073369225,0.25040691123075,0,0,2.25366220107675,0.876424189307625,0.5008138224615,0.626017278076875,0,2.5040691123075,1.25203455615375,0,0.876424189307625,5.5089520470765,1.001627644923,0.25040691123075,1.25203455615375,0.375610366846125,0.25040691123075,0.375610366846125,0,0.5008138224615,36.058595217228,2407,0.00475773131338425,1263,5,483,12,86,47,122,39,1,925,6,462,11,83,35,101,33,0,2058,1649,0.801263362487852,0.198736637512148,0.0448228371103042,90787.5396133018,0.734996678705704,0.024039063478152,0.001001627644923
"2","06085500200",65,"Census Tract 5002, Santa Clara County, California",333,6262,8.7,0.00239540083040562,14,0.0164484190354519,0,0.123123602682849,40,0.0258703289683807,0.0876716703928457,0.00447141488342383,0.0868732034493772,0.26828489300543,0.00638773554774832,0,0.0019163206643245,0.00239540083040562,0,26.6,5.6,20.9,42.5,0.0212392206962632,0,0.234749281379751,0.087511977004152,"5002",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","1680241",0,5.74896199297349,2.71478760779304,6.06834877036091,40.8815075055893,3.35356116256787,0.79846694346854,0,0,0,0.79846694346854,3.9923347173427,0,0.319386777387416,0,1.75662727563079,2.07601405301821,0.159693388693708,0.319386777387416,6.86681571382945,1.11785372085596,0.479080166081124,1.27754710954966,0.638773554774832,0,0.319386777387416,0,17.8856595336953,95.0175662727563,3388,0.00686681571382945,1371,7,75,9,28,50,154,26,1,1028,8,66,9,26,34,130,20,0,1721,1314,0.763509587449157,0.236490412550843,0.0673906100287448,423453.309262565,1.77754271102434,0.00431172149473012,0.0164484190354519
"3","06085500300",65,"Census Tract 5003, Santa Clara County, California",352,3838,8.7,0.00781657113079729,15.4,0,0,0.0698280354351225,15,0.0299635226680563,0.0760812923397603,0.00859822824387702,0.0323084940072955,0.226159458051068,0.00390828556539865,0,0.00859822824387702,0,0.00234497133923919,39.1,7.2,18.1,30.4,0.00677436164669099,0,0.0797290255341324,0.107347576862949,"5003",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","2922372",0,14.3303804064617,9.11933298593017,9.9009900990099,1.30276185513288,14.3303804064617,2.08441896821261,1.30276185513288,0,0,0.521104742053153,0,0.260552371026576,1.30276185513288,0.260552371026576,1.56331422615946,7.03491401771756,0,3.64773319437207,13.2881709223554,1.30276185513288,0,1.56331422615946,1.56331422615946,1.30276185513288,1.82386659718603,0,2.08441896821261,82.0739968733716,3980,0.0112037519541428,1043,6,43,6,20,35,103,20,1,775,6,36,6,19,23,84,17,0,1277,959,0.75097885669538,0.24902114330462,0.127149557060969,151982.475435926,1.50322844060244,0.0109431995831162,0
"4","06085500400",64,"Census Tract 5004, Santa Clara County, California",359,2553,7.1,0.00587544065804935,8.1,0,0.00235017626321974,0.218174696435566,37,0.0481786133960047,0.0869565217391304,0.0164512338425382,0.0481786133960047,0.243634939287113,0.0144927536231884,0,0,0,0,45.9,2.5,8.2,40.1,0.0160595377986682,0,0.172346259302781,0.0509204857030944,"5004",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","1005368",0,16.4512338425382,5.87544065804935,0.391696043869957,1.17508813160987,4.70035252643948,1.17508813160987,0.391696043869957,0,0,1.17508813160987,1.17508813160987,0.391696043869957,0.391696043869957,0,0.391696043869957,1.56678417547983,0.391696043869957,0.391696043869957,4.70035252643948,1.56678417547983,0,1.17508813160987,0.391696043869957,0.391696043869957,0,0,0.783392087739914,41.5197806502154,1011,0.0168429298864081,1043,6,43,6,20,35,103,20,1,775,6,36,6,19,23,84,17,0,1277,959,0.75097885669538,0.24902114330462,0.0168429298864081,21129.9377314859,0.769987772480828,0,0.00235017626321974
"5","06085500500",64,"Census Tract 5005, Santa Clara County, California",465,5575,7.3,0.0136322869955157,9.9,0,0.00609865470852018,0.176681614349776,8,0.0195515695067265,0.0382062780269058,0.0204484304932735,0.0626008968609865,0.231748878923767,0.00143497757847534,0,0.0145291479820628,0.010762331838565,0.00573991031390134,58.4,1,19,20.1,0.0010762331838565,0,0.0747982062780269,0.0651121076233184,"5005",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","2134649",0,8.4304932735426,7.17488789237668,2.69058295964126,1.61434977578475,2.86995515695067,0.896860986547085,0.896860986547085,0,0,1.43497757847534,0.717488789237668,0.358744394618834,0.896860986547085,0,1.79372197309417,1.0762331838565,0,1.0762331838565,8.96860986547085,0.538116591928251,1.97309417040359,1.25560538116592,1.0762331838565,0.538116591928251,0.538116591928251,0,0.538116591928251,44.4843049327354,2273,0.0116591928251121,1179,6,58,7,31,51,150,31,1,892,6,51,7,30,37,128,28,0,1514,1172,0.774108322324967,0.225891677675033,0.0346188340807175,33278.4762316241,0.119243867741667,0.0310313901345292,0.00609865470852018
"6","06085500600",64,"Census Tract 5006, Santa Clara County, California",299,5205,8.8,0,8.1,0.0021133525456292,0.00653218059558117,0.170989433237272,37,0.0234390009606148,0.0197886647454371,0.00307396733909702,0.0755043227665706,0.273198847262248,0.00710854947166186,0,0.00384245917387128,0,0,49,5.9,15.4,21.3,0.0163304514889529,0,0.0808837656099904,0.115465898174832,"5006",64,5.1,23.4,4.1,7.4,"11% to 17%","6% to 8%","1345945",0,14.2170989433237,5.76368876080692,1.53698366954851,0.192122958693564,9.0297790585975,0,0.192122958693564,0,0,0.768491834774256,0,0,0.384245917387128,0,3.45821325648415,1.53698366954851,0,1.53698366954851,4.61095100864553,1.34486071085495,1.15273775216138,0.960614793467819,0.192122958693564,0.192122958693564,1.34486071085495,0,0.576368876080692,45.3410182516811,2133,0.00826128722382325,1043,6,43,6,20,35,103,20,1,775,6,36,6,19,23,84,17,0,1277,959,0.75097885669538,0.24902114330462,0.0297790585975024,12766.0976383127,1.05771860935708,0.00384245917387128,0.00864553314121038
"7","06085500800",65,"Census Tract 5008, Santa Clara County, California",308,3854,11.2,0.00985988583290088,15.2,0,0,0.120913336792942,42,0.0106382978723404,0.0895173845355475,0.0160871821484172,0.0324338349766476,0.284120394395433,0.0108977685521536,0,0,0.0145303580695381,0.00648676699532953,37.1,6.7,21.8,33.9,0.00233523611831863,0,0.105345096004152,0.0337311883757135,"5008",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","1678457",0,18.1629475869227,16.3466528282304,28.2823040996367,1.55682407887909,26.4660093409445,3.63258951738454,4.67047223663726,0.259470679813181,0,1.55682407887909,1.55682407887909,0.259470679813181,2.07576543850545,0,0.778412039439543,15.827711468604,0,7.52464971458225,35.806953814219,0.518941359626362,1.03788271925272,4.1515308770109,3.63258951738454,3.11364815775817,3.11364815775817,0,3.37311883757135,172.029060716139,5852,0.0111572392319668,1371,7,75,9,28,50,154,26,1,1028,8,66,9,26,34,130,20,0,1721,1314,0.763509587449157,0.236490412550843,0.246497145822522,483035.269968289,1.28160823955685,0.0210171250648677,0
"8","06085500901",65,"Census Tract 5009.01, Santa Clara County, California",312,4161,18,0,29.2,0.00528719057918769,0,0.110790675318433,16,0.0326844508531603,0.022590723383802,0.0228310502283105,0.193463109829368,0.438836818072579,0.00384522951213651,0,0.022590723383802,0.00745013217976448,0,32.2,9.9,36.9,16.7,0,0.00240326844508532,0.115597212208604,0.0425378514780101,"5009.01",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","720813",0,11.295361691901,6.96947849074742,17.5438596491228,0.961307378034126,15.1405912040375,2.88392213410238,5.28719057918769,0.240326844508532,0,0.480653689017063,0.480653689017063,0,1.20163422254266,0,1.20163422254266,11.5356885364095,0,14.1792838260034,40.1345830329248,0.961307378034126,0.961307378034126,1.68228791155972,1.68228791155972,4.08555635664504,8.89209324681567,0,2.40326844508532,133.141071857727,4656,0.0103340543138669,1371,7,75,9,28,50,154,26,1,1028,8,66,9,26,34,130,20,0,1721,1314,0.763509587449157,0.236490412550843,0.0735400144196107,83822.9711853194,1.44784846025482,0.0300408555635664,0.00528719057918769
"9","06085500902",71,"Census Tract 5009.02, Santa Clara County, California",718,5913,30.4,0.000845594452900389,12,0.000845594452900389,0.00101471334348047,0.264671063757822,130,0.00642651784204296,0.0221545746659902,0.00575004227972264,0.0850668019617791,0.203450025367834,0.0219854557754101,0.000845594452900389,0.000676475562320311,0.000845594452900389,0.000676475562320311,26.5,8.3,33.4,26.1,0.0106544901065449,0.0030441400304414,0.105361068831388,0.0843903263994588,"5009.02",71,18.8,98.9,9.4,7.8,"0% to 11%","8% to 10%","242522",0,1.01471334348047,0.507356671740233,0.676475562320311,0.169118890580078,0.169118890580078,0.169118890580078,0,0.169118890580078,0,0.507356671740233,0.169118890580078,0,0,0,0,0.507356671740233,0.169118890580078,0.676475562320311,2.36766446812109,0.169118890580078,0.169118890580078,0.845594452900389,0.169118890580078,0.169118890580078,0.507356671740233,0,0.507356671740233,8.79418231016404,685,0.00727211229494334,1043,6,43,6,20,35,103,20,1,775,6,36,6,19,23,84,17,0,1277,959,0.75097885669538,0.24902114330462,0.00422797226450194,39793.1550181172,1.86218201620914,0.00219854557754101,0.00186030779638086
"10","06085501000",70,"Census Tract 5010, Santa Clara County, California",203,4588,8.8,0.00457715780296425,28.7,0,0.0204882301656495,0.14232781168265,49,0.020052310374891,0.107236268526591,0.0377070619006103,0.0516564952048823,0.382519616390584,0.0106800348735833,0.00915431560592851,0.0159110723626853,0.021795989537925,0.0152571926765475,24.3,6.6,20.7,42.1,0,0.00632083696599826,0.257628596338274,0.134045335658239,"5010",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","802660",0,14.3853530950305,7.62859633827376,20.2702702702703,0.21795989537925,4.359197907585,1.08979947689625,2.1795989537925,0,0,1.3077593722755,0.4359197907585,0.4359197907585,1.08979947689625,0,0.653879686137751,7.19267654751526,0,4.57715780296425,15.693112467306,0.4359197907585,0.871839581517001,2.615518744551,1.52571926765475,2.39755884917175,1.96163905841325,0,1.96163905841325,85.6582388840453,3908,0.00937227550130776,1371,7,75,9,28,50,154,26,1,1028,8,66,9,26,34,130,20,0,1721,1314,0.763509587449157,0.236490412550843,0.144507410636443,279617.067535659,1.91424788871412,0.0529642545771578,0.0204882301656495
