"","PARENT_AWARENESS","child_maltreatment","prop_single_mothers","teen_mothers","families_in_poverty","families_unaware_of_community","drug_abuse","PARENT_AWARENESS_percentile","child_maltreatment_percentile","prop_single_mothers_percentile","teen_mothers_percentile","families_in_poverty_percentile","families_unaware_of_community_percentile","drug_abuse_percentile","PARENT_AWARENESS_score"
"135",0.483559648278105,0.127247028341992,0.565974491104062,0.247920133111481,0.150520718467505,0.767862852686698,0.0593105270299651,0.714876033057851,0.487603305785124,0.772727272727273,0.442148760330579,0.466942148760331,0.983471074380165,0.318181818181818,"70"
"136",0.313001791901142,0.0356857015816553,0.17466064783683,0.247920133111481,0.173720931382487,0.688434178223159,0.0616361703704963,0.475206611570248,0.206611570247934,0.136363636363636,0.442148760330579,0.524793388429752,0.975206611570248,0.330578512396694,"40"
"137",0.255289408928205,0.12321101533093,0.344466490302206,0.217970049916805,0.139398312582544,0.364886333643797,0.0476881436248137,0.37603305785124,0.471074380165289,0.371900826446281,0.338842975206612,0.442148760330579,0.632231404958678,0.243801652892562,"30"
"138",0.285574990624678,0.0723608056398502,0.558362656984333,0.217970049916805,0.0764361071559378,0.354727149323652,0.0340160921866357,0.425619834710744,0.309917355371901,0.764462809917355,0.338842975206612,0.210743801652893,0.590909090909091,0.140495867768595,"40"
"139",0.212927439959499,0,0.269937053102973,0.284525790349418,0.0336734540930654,0.436544913703318,0.0399179053725833,0.293388429752066,0,0.260330578512397,0.545454545454545,0.0702479338842975,0.797520661157025,0.169421487603306,"20"
"140",0.235231908557777,0,0.300210721673692,0.284525790349418,0.12827985615636,0.373798044108577,0.0476098289161046,0.347107438016529,0,0.318181818181818,0.545454545454545,0.392561983471074,0.644628099173554,0.239669421487603,"30"
"141",0.545953024791915,0,0.674948244347845,0.284525790349418,0.856926391120199,0.250832095170935,0.0399179053725833,0.78099173553719,0,0.896694214876033,0.545454545454545,0.991735537190083,0.384297520661157,0.169421487603306,"70"
"142",0.218911701010063,0.019066036215564,0.104273921209215,0.217970049916805,0.0843387087652139,0.607913354512116,0.0593040577738916,0.301652892561983,0.177685950413223,0.0619834710743802,0.338842975206612,0.239669421487603,0.958677685950413,0.31404958677686,"20"
"143",0.2494286637946,0.00029392381705549,0.244858014144739,0.217970049916805,0.108196390137874,0.545274074014114,0.0624223207064823,0.367768595041322,0.12396694214876,0.21900826446281,0.338842975206612,0.330578512396694,0.942148760330578,0.338842975206612,"30"
"144",0.522126908748314,0.199050453700428,0.745028281612179,0.387687188019967,0.377465814411035,0.299760395403174,0.0403229442742403,0.756198347107438,0.71900826446281,0.93801652892562,0.669421487603306,0.797520661157025,0.446280991735537,0.18595041322314,"70"
"145",0.370635537550639,0,0.519024856245156,0.344425956738769,0.169320153662524,0.447736633262317,0.0778036853525049,0.553719008264463,0,0.71900826446281,0.607438016528926,0.508264462809917,0.814049586776859,0.396694214876033,"50"
"146",0.244791883268433,0,0.136089074295301,0.183028286189684,0.124291716764715,0.680774202239296,0.0401688850027527,0.355371900826446,0,0.0991735537190083,0.235537190082645,0.37603305785124,0.971074380165289,0.181818181818182,"30"
"147",0.290159697753184,0,0.399286182517103,0.183028286189684,0.167048051848209,0.516846706985118,0.0401688850027527,0.433884297520661,0,0.483471074380165,0.235537190082645,0.491735537190083,0.925619834710744,0.181818181818182,"40"
"148",0.384699581472964,0.0804694646272085,0.00290786601182482,0.387687188019967,0.0601566133304195,0.970428967162296,0.0527082240478356,0.582644628099174,0.351239669421488,0.00826446280991736,0.669421487603306,0.165289256198347,0.995867768595041,0.297520661157025,"50"
