"","GEOID","neibid","NAME","sampled_pop","total_pop","unemployed","not_in_labor_force","below_poverty_line","no_diploma_18_24_male","no_diploma_18_24_female","under_18_pop","under_18_with_disability","single_mothers","no_diploma_25_64","family_in_poverty","entered_2010_later","foreign_born","disability_under_18","income_under_poverty_line","Poverty_6_and_younger","Poverty_6_11","Poverty_12_17","white","black","asian","hispanic","amiakn","hawaiipi","other_races","two_or_more_races","tract","OBJECTID","tobacco_dens","crime_1mi_ave","alchohol_dens","birth_teen","overobese_teen","overobese_child","ALAND","weed_dens","c_auto_theft","c_burglary","c_narcotics","c_sex","c_grand_theft","c_dui","c_drunk_in_public","c_minor_alcohol","c_minor_tobacco","c_child_abuse","c_child_molest","c_child_neglect","c_domestic_battery","c_domestic_violence","c_missing_juv","c_agg_assault","c_intercourse_with_minor","c_robbery","c_assault","c_threats","c_graffiti","c_disturbance","c_weapons","c_armed_robbery","c_strong_armed_robbery","c_domestic_armed_robbery","c_gang_crime","c_total_crime","cad_calls","ssci_incidents","Hispanic_or_Latino_12th_grade_Enrolled","American_Indian_or_Alaska_Native_12th_grade_Enrolled","Asian_12th_grade_Enrolled","Pacific_Islander_12th_grade_Enrolled","Filipino_12th_grade_Enrolled","African_American_12th_grade_Enrolled","White_12th_grade_Enrolled","Two_or_More_Races_12th_grade_Enrolled","Not_Reported_12th_grade_Enrolled","Hispanic_or_Latino_Graduated","American_Indian_or_Alaska_Native_Graduated","Asian_Graduated","Pacific_Islander_Graduated","Filipino_Graduated","African_American_Graduated","White_Graduated","Two_or_More_Races_Graduated","Not_Reported_Graduated","total_enrolled","total_graduated","grad_rate","no_grad_rate","graf_incidents","graf_area","edi","youth_in_poverty","no_diploma_18_24"
"58","06085503117",80,"Census Tract 5031.17, Santa Clara County, California",330,3118,4.3,0.0163566388710712,22.3,0.00705580500320718,0.00384862091084028,0.298588838999359,28,0.0445798588838999,0.185695958948044,0.0298268120590122,0.0410519563822963,0.494547787042976,0.00449005772931366,0.00192431045542014,0.0275817831943554,0.0256574727389352,0.032071840923669,2.3,1.3,38.4,53.8,0.018601667735728,0.00737652341244387,0.305965362411802,0.022771007055805,"5031.17",80,18.5,20,21.9,52.6,"22% to 26%","15% to 21%","501091",0,18.2809493264913,4.81077613855035,4.16933932007697,0.64143681847338,1.92431045542014,1.28287363694676,1.60359204618345,0,0,1.60359204618345,0.962155227710071,0.962155227710071,1.60359204618345,0,1.28287363694676,2.56574727389352,0.32071840923669,3.2071840923669,6.73508659397049,0.962155227710071,0,0.64143681847338,0.32071840923669,1.92431045542014,0.64143681847338,0.32071840923669,2.88646568313021,52.5978191148172,1052,0.00705580500320718,1134,9,579,8,104,48,120,34,1,760,2,544,8,94,32,89,32,0,2037,1561,0.766323024054983,0.233676975945017,0.0112251443232842,78256.9022467279,0.474315588339962,0.0853110968569596,0.0109044259140475
"59","06085503118",77,"Census Tract 5031.18, Santa Clara County, California",429,5489,2.8,0.0249590089269448,17.9,0.00200400801603206,0.00163964292220805,0.284933503370377,37,0.0508289305884496,0.159956276188741,0.0280561122244489,0.0858079795955548,0.513390417198032,0.00200400801603206,0.00327928584441611,0.0154855164875205,0.0180360721442886,0.0187648023319366,5.3,5.3,40.3,46.9,0.00200400801603206,0,0.248314811441064,0.0338859537256331,"5031.18",77,6.9,20.8,1.7,30.2,"17% to 22%","15% to 21%","565899",0,14.0280561122244,1.63964292220805,1.27527782838404,0,2.36837310985608,0.546547640736017,0.182182546912006,0,0,2.00400801603206,1.27527782838404,0.728730187648023,1.27527782838404,0.364365093824012,0.728730187648023,2.73273820368009,0,0.546547640736017,2.36837310985608,0.182182546912006,0.182182546912006,0.728730187648023,0,0,0.364365093824012,0,0.728730187648023,31.517580615777,732,0.00400801603206413,1134,9,579,8,104,48,120,34,1,760,2,544,8,94,32,89,32,0,2037,1561,0.766323024054983,0.233676975945017,0.00455456367280015,26129.1102787498,0.795953823435782,0.0522863909637457,0.00364365093824012
"60","06085503121",76,"Census Tract 5031.21, Santa Clara County, California",316,4540,7,0.00704845814977974,23.6,0,0.00198237885462555,0.25726872246696,30,0.0797356828193833,0.163656387665198,0.0506607929515418,0.0154185022026432,0.315859030837004,0.00462555066079295,0.0039647577092511,0.0372246696035242,0.029295154185022,0.0107929515418502,16.6,4.2,18.2,58.7,0.0253303964757709,0,0.337885462555066,0.0385462555066079,"5031.21",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","2133194",0,30.6167400881057,5.2863436123348,13.6563876651982,0.66079295154185,12.9955947136564,3.08370044052863,2.86343612334802,0,0,2.86343612334802,1.3215859030837,0.440528634361234,8.14977973568282,0.66079295154185,1.3215859030837,7.26872246696035,0.220264317180617,5.94713656387665,20.2643171806167,2.42290748898678,0.66079295154185,2.6431718061674,2.20264317180617,1.3215859030837,4.18502202643172,0.220264317180617,2.86343612334802,115.418502202643,3458,0.00484581497797357,1318,11,595,13,111,70,250,36,1,932,4,561,11,100,53,214,34,0,2405,1909,0.793762993762994,0.206237006237006,0.0262114537444934,27681.0258538488,0.892291510315288,0.0773127753303965,0.00198237885462555
"61","06085503122",76,"Census Tract 5031.22, Santa Clara County, California",264,3023,8.4,0.0129010916308303,28.7,0.00430036387694343,0.00297717499173007,0.260006615944426,10,0.0545815415150513,0.16341382732385,0.0506119748594112,0.0393648693350976,0.432021171022163,0.00363876943433675,0,0.0228250082699305,0.058220310949388,0.0181938471716838,9.5,6.6,46.9,31.6,0.0334105193516374,0,0.143235196824347,0.0605358914985114,"5031.22",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","3645297",1.42100310281728,39.0340721137942,22.8250082699305,40.6880582203109,0.992391663910023,17.2014555077737,7.60833608997684,2.97717499173007,0,0,3.30797221303341,1.98478332782005,0,6.61594442606682,2.64637777042673,5.29275554085346,12.570294409527,0,5.29275554085346,26.7945749255706,3.30797221303341,1.65398610651671,2.64637777042673,5.95434998346014,1.65398610651671,2.64637777042673,0,4.30036387694343,197.816738339398,4856,0.0072775388686735,1565,13,607,14,121,87,309,40,1,1161,5,573,12,110,70,272,37,0,2757,2240,0.812477330431629,0.187522669568371,0.0294409526959974,21558.5475493658,1.15537926237437,0.0992391663910023,0.0072775388686735
"62","06085503123",84,"Census Tract 5031.23, Santa Clara County, California",285,3877,6.8,0.0162496775857622,21.9,0.00335310807325251,0,0.22723755481042,0,0.0379159143667784,0.112458086149084,0.0350786690740263,0.00361103946350271,0.30693835439773,0.0105751870002579,0.0121227753417591,0.0379159143667784,0,0.0229558937322672,29.2,7.6,20,42.2,0.00128965695125097,0,0.210729945834408,0.0428166107815321,"5031.23",84,5.5,12.7,4.2,16.2,"17% to 22%","10% to 15%","701881",0,11.6069125612587,4.38483363425329,1.28965695125097,0.257931390250193,4.90069641475368,1.28965695125097,0.515862780500387,0,0,2.83724529275213,1.28965695125097,0.257931390250193,4.1269022440031,0,2.32138251225174,1.28965695125097,0.257931390250193,0.257931390250193,7.995873097756,0.257931390250193,0.257931390250193,1.28965695125097,0.257931390250193,0.257931390250193,0,0,0,42.3007480010317,1324,0.00490069641475368,1162,8,206,8,52,58,199,14,1,799,2,184,6,46,41,165,12,0,1708,1255,0.734777517564403,0.265222482435597,0.0113489811710085,48505.3390209118,1.54706342999499,0.0608718080990457,0.00335310807325251
"63","06085503204",76,"Census Tract 5032.04, Santa Clara County, California",408,9349,3.5,0.0238528184832602,14.9,0.0156166434912825,0.0129425607016793,0.238956038078939,69,0.0519841694298855,0.106856348272543,0.0356187827575142,0.0521980960530538,0.438549577494919,0.00994758797732378,0.00705957856455236,0.0176489464113809,0.0172210931650444,0.0176489464113809,7.4,3.7,38,46.8,0.0136913038827682,0.0176489464113809,0.13659214889293,0.0513423895603808,"5032.04",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1434115",0,10.5893678468285,3.63675259386031,2.35319285485079,0.106963311584127,1.28355973900952,1.71141298534603,0.534816557920633,0,0,1.81837629693015,0.855706492673013,0.32088993475238,2.78104610118729,0.748743181088886,0.427853246336507,3.52978928227618,0,0.748743181088886,5.45512889079046,0.96266980425714,0.32088993475238,0.64177986950476,0.748743181088886,0.32088993475238,0.213926623168253,0,1.06963311584127,35.2978928227618,2209,0.00267408278960317,1197,7,594,11,95,62,135,40,1,804,2,556,10,84,43,104,38,0,2142,1641,0.766106442577031,0.233893557422969,0.0147609369986095,31530.9561622299,0.799567023928823,0.0525189859878062,0.0285592041929618
"64","06085503207",53,"Census Tract 5032.07, Santa Clara County, California",541,4302,6.9,0.0371920037192004,10.7,0.00836820083682008,0.00883310088331009,0.188749418874942,17,0.0304509530450953,0.112040911204091,0.0209205020920502,0.0381218038121804,0.558809855880986,0.00418410041841004,0.00697350069735007,0,0.00209205020920502,0.0155741515574152,6.6,5,66.4,15.1,0.00557880055788006,0.0327754532775453,0.0513714551371455,0.0553231055323106,"5032.07",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1301629",0,7.20595072059507,3.02185030218503,6.97350069735007,0.697350069735007,0.697350069735007,1.39470013947001,0.232450023245002,0,0,0.697350069735007,0,0.232450023245002,1.39470013947001,0.232450023245002,0.929800092980009,0.697350069735007,0.232450023245002,0.929800092980009,3.02185030218503,0.464900046490005,0,0.232450023245002,1.16225011622501,0.232450023245002,0,0,0.464900046490005,28.1264528126453,943,0.00511390051139005,1594,9,1018,15,198,80,157,47,1,1109,2,946,12,182,60,123,43,0,3119,2477,0.794164796409106,0.205835203590894,0.00743840074384007,19427.9108534654,-0.60875636865046,0.0176662017666202,0.0172013017201302
"65","06085503208",53,"Census Tract 5032.08, Santa Clara County, California",490,4638,5.8,0.0353600689952566,11.5,0.0107805088400172,0.0176800344976283,0.261966364812419,52,0.0357912893488573,0.119663648124191,0.0185424752048297,0.0239327296248383,0.438766709788702,0.00754635618801207,0.0107805088400172,0.0122897800776197,0.00797757654161276,0.0170332039672273,6.6,2.3,26.1,63.6,0.00797757654161276,0.00625269512721,0.0905562742561449,0.042475204829668,"5032.08",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1122295",0,9.27123760241483,3.01854247520483,1.07805088400172,0.215610176800345,1.29366106080207,1.07805088400172,0.646830530401035,0,0,1.29366106080207,0.646830530401035,0.215610176800345,1.9404915912031,0.215610176800345,0.43122035360069,1.29366106080207,0,0.86244070720138,4.09659335920655,0,0.215610176800345,1.29366106080207,0.646830530401035,0.215610176800345,0.646830530401035,0,1.07805088400172,28.0293229840448,922,0.00495903406640793,1427,7,703,13,116,90,177,60,1,992,2,662,11,104,66,144,56,0,2594,2037,0.785273708558211,0.214726291441789,0.00711513583441138,17204.4712288524,-0.290511832559374,0.0373005605864597,0.0284605433376455
"66","06085503210",53,"Census Tract 5032.10, Santa Clara County, California",574,4413,3.9,0.0518921368683435,14,0.0131429866304102,0.00407885791978246,0.256741445728529,0,0.0330840697937911,0.146159075458872,0.0253795603897575,0.0188080670745525,0.504418762746431,0.00453206435531385,0.00135961930659415,0.000906412871062769,0.0140493995014729,0.0199410831633809,6.1,1.3,53,39.7,0,0,0.0947201450260594,0.0314978472694312,"5032.10",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1584281",0,13.1429866304102,2.945841830954,4.75866757307954,0.679809653297077,0.679809653297077,0.679809653297077,1.13301608882846,0,0,1.58622252435985,2.03942895989123,0.226603217765692,2.945841830954,0.679809653297077,6.34489009743938,2.26603217765692,0.226603217765692,0.679809653297077,9.29073192839338,2.26603217765692,0.226603217765692,0.453206435531385,1.35961930659415,0.453206435531385,0.226603217765692,0,2.26603217765692,49.1728982551552,1387,0.00498527079084523,1197,7,594,11,95,62,135,40,1,804,2,556,10,84,43,104,38,0,2142,1641,0.766106442577031,0.233893557422969,0.0163154316791298,8412.49970621996,-0.0501360970474559,0.0348968955359166,0.0172218445501926
"67","06085503211",81,"Census Tract 5032.11, Santa Clara County, California",382,4696,4.1,0.0670783645655877,6.9,0.0138415672913118,0,0.200383304940375,0,0.0347103918228279,0.151192504258944,0.00702725724020443,0.0596252129471891,0.568781942078365,0,0.00574957410562181,0.00958262350936968,0.00362010221465077,0.00724020442930153,5.6,1.2,63.4,25.6,0,0.0200170357751278,0.0551533219761499,0.0285349233390119,"5032.11",81,7.5,15.7,3.8,22.4,"26% to 38%","10% to 15%","1058981",0,12.1379897785349,5.74957410562181,2.76831345826235,0.212947189097104,1.49063032367973,2.34241908006814,0.212947189097104,0,0,3.40715502555366,0.638841567291312,0.638841567291312,2.76831345826235,0.212947189097104,1.70357751277683,2.12947189097104,0.212947189097104,1.27768313458262,4.25894378194208,0.212947189097104,0.212947189097104,0.212947189097104,0.851788756388416,0.638841567291312,0.212947189097104,0,0.212947189097104,40.2470187393526,1097,0.00468483816013629,1134,9,579,8,104,48,120,34,1,760,2,544,8,94,32,89,32,0,2037,1561,0.766323024054983,0.233676975945017,0.00276831345826235,6689.61080652716,-0.68967165436907,0.020442930153322,0.0138415672913118
"68","06085503212",81,"Census Tract 5032.12, Santa Clara County, California",571,4270,3.3,0.0531615925058548,9.6,0.0154566744730679,0.00304449648711944,0.176814988290398,37,0.0353629976580796,0.105854800936768,0.019672131147541,0.0168618266978923,0.44847775175644,0.00444964871194379,0.0103044496487119,0.00889929742388759,0.00819672131147541,0.0149882903981265,8.8,3.8,57.4,28,0.0103044496487119,0,0.0810304449648712,0.0517564402810304,"5032.12",81,7.5,15.7,3.8,22.4,"26% to 38%","10% to 15%","1671364",0,11.4754098360656,3.98126463700234,7.02576112412178,0,2.34192037470726,0.468384074941452,0.234192037470726,0,0,0.702576112412178,0,0.234192037470726,1.17096018735363,0.468384074941452,2.81030444964871,3.27868852459016,0,2.10772833723653,2.57611241217799,0,0.234192037470726,0.468384074941452,0.702576112412178,1.17096018735363,0.468384074941452,0,0.702576112412178,38.6416861826698,1206,0.00585480093676815,1411,9,759,11,124,66,141,41,1,958,2,706,10,112,47,109,39,0,2563,1983,0.773702692157628,0.226297307842372,0.0126463700234192,34229.8861294404,0.146328101734191,0.0320843091334895,0.0185011709601874
"69","06085503213",76,"Census Tract 5032.13, Santa Clara County, California",329,4497,5.2,0.0177896375361352,23.5,0.00778296642205915,0.00578163219924394,0.237046920169002,0,0.0753835890593729,0.198132088058706,0.041583277740716,0.0698243273293307,0.532354903268846,0.00177896375361352,0.0120080053368913,0.0164554147209251,0.0384700911718924,0.0360240160106738,6.8,0.4,56.3,32.9,0.00333555703802535,0,0.15521458750278,0.0300200133422282,"5032.13",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1099444",0,11.5632643984879,4.22503891483211,10.0066711140761,0.22237046920169,1.33422281521014,2.89081609962197,0.22237046920169,0,0,1.55659328441183,0.44474093840338,0.66711140760507,3.11318656882366,0.88948187680676,1.33422281521014,3.55792750722704,0,3.33555703802535,7.56059595285746,0.88948187680676,0.22237046920169,0.66711140760507,0.22237046920169,1.33422281521014,1.55659328441183,0,1.55659328441183,50.7004669779853,1493,0.00555926173004225,1411,9,759,11,124,66,141,41,1,958,2,706,10,112,47,109,39,0,2563,1983,0.773702692157628,0.226297307842372,0.01578830331332,50916.0935391404,0.0951713247612793,0.0909495219034912,0.0135645986213031
"70","06085503214",76,"Census Tract 5032.14, Santa Clara County, California",386,8652,5.4,0.0292417938049006,24.3,0.00716597318539066,0.00496994914470643,0.322006472491909,171,0.0610263522884882,0.173948220064725,0.0597549699491447,0.032246879334258,0.526930189551549,0.0129449838187702,0.00196486361534905,0.0425335182616736,0.0416088765603329,0.0205732778548313,2.2,1.5,47.3,47.3,0.00496994914470643,0,0.146324549237171,0.0503929727230698,"5032.14",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1804423",0,9.2464170134073,4.96994914470643,2.6583448913546,0.115580212667591,1.15580212667591,0.693481276005548,0.231160425335183,0,0,1.04022191400832,0.231160425335183,0.693481276005548,1.96486361534905,0.231160425335183,0.462320850670365,2.08044382801664,0,0.92464170134073,3.58298659269533,0.231160425335183,0,0.462320850670365,0.462320850670365,0.577901063337957,0.115580212667591,0,0.462320850670365,29.0106333795654,1582,0.00288950531668978,1411,9,759,11,124,66,141,41,1,958,2,706,10,112,47,109,39,0,2563,1983,0.773702692157628,0.226297307842372,0.0199953767914933,47674.8767860806,0.165849586648938,0.104715672676838,0.0121359223300971
"71","06085503217",53,"Census Tract 5032.17, Santa Clara County, California",316,4893,5,0.0245248313917842,12.8,0.00490496627835684,0.00286123032904149,0.291436746372369,46,0.0365828734927447,0.165951359084406,0.0230942162272634,0.0282035561005518,0.409564684242796,0.0108318005313713,0.00306560392397302,0.00510933987328837,0.00592683425301451,0.026364193746168,2.6,2.1,21.8,69.3,0.00449621908849377,0.0130799100756182,0.225219701614551,0.0541590026568567,"5032.17",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","601904",0,14.3061516452074,2.45248313917842,2.86123032904149,0.204373594931535,1.43061516452074,0.204373594931535,1.02186797465767,0,0,1.83936235438381,0,0.817494379726139,4.29184549356223,0.817494379726139,3.26997751890456,2.65685673410995,0.204373594931535,2.24810954424688,6.33558144287758,0.613120784794605,1.02186797465767,0.817494379726139,0,0.613120784794605,0.817494379726139,0,2.04373594931535,42.3053341508277,1189,0.00449621908849377,1197,7,594,11,95,62,135,40,1,804,2,556,10,84,43,104,38,0,2142,1641,0.766106442577031,0.233893557422969,0.0151236460249336,74818.512201356,-0.197611443181469,0.0374003678724709,0.00776619660739832
"72","06085503218",53,"Census Tract 5032.18, Santa Clara County, California",337,4916,5.7,0.0386493083807974,16.8,0.01586655817738,0.00834011391375102,0.26179820992677,13,0.0551261187957689,0.258136696501221,0.0250203417412531,0.0453620829943043,0.530512611879577,0,0.00895036615134255,0.0231895850284784,0.016273393002441,0.0107811228641172,3.4,0.4,15.4,80.3,0,0,0.261594792514239,0.0189178193653377,"5032.18",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","590507",0,15.2563059397884,4.8820179007323,4.27176566314076,0,1.01708706265256,0.406834825061025,3.45809601301871,0.203417412530513,0,4.06834825061025,0.610252237591538,1.83075671277461,2.64442636289666,0.81366965012205,2.64442636289666,2.44100895036615,0,2.03417412530513,6.71277461350692,0.610252237591538,0.610252237591538,0.406834825061025,1.42392188771359,0.610252237591538,1.01708706265256,0,2.03417412530513,52.4816924328723,1570,0.00508543531326282,1197,7,594,11,95,62,135,40,1,804,2,556,10,84,43,104,38,0,2142,1641,0.766106442577031,0.233893557422969,0.00427176566314076,14032.9182668117,-0.982189125686545,0.0502441008950366,0.024206672091131
"73","06085503304",78,"Census Tract 5033.04, Santa Clara County, California",574,7127,5.2,0.0364809877929002,14.4,0.0105233618633366,0.00126280342360039,0.231934895467939,38,0.0326925775220991,0.146485197137646,0.0315700855900098,0.0332538234881437,0.528974322997053,0.00477059071137926,0.00757682054160236,0.0230110846078294,0.00912024694822506,0.00771713203311351,4.8,4.1,46.8,42.6,0.0116458537954258,0.00477059071137926,0.14578363968009,0.035358495860811,"5033.04",78,18.5,46.7,6.2,33.3,"26% to 38%","15% to 21%","1487575",0,15.1536410832047,4.91090220289042,4.77059071137926,0.280622983022309,5.05121369440157,1.12249193208924,0.561245966044619,0,0,2.66591833871194,0.561245966044619,0.561245966044619,2.38529535568963,1.26280342360039,1.12249193208924,3.92872176231233,0,3.36747579626771,7.99775501613582,0.280622983022309,0.280622983022309,0.140311491511155,0.841868949066929,1.5434264066227,1.40311491511155,0,1.26280342360039,53.8796127402834,2915,0.00336747579626771,1837,9,1056,17,220,88,158,48,1,1300,2,981,13,203,65,124,44,1,3434,2733,0.795864880605708,0.204135119394292,0.00785744352462467,12595.6615425236,0.503410372722307,0.039848463589168,0.011786165286937
"74","06085503305",78,"Census Tract 5033.05, Santa Clara County, California",495,6378,4.4,0.0391972405142678,9.8,0.00846660395108184,0.00172467858262778,0.216211978676701,10,0.0376293508936971,0.175446848541863,0.0136406396989652,0.0481342113515209,0.550642834744434,0.0010975227343995,0,0,0.00376293508936971,0.0081530260269677,2.9,1.9,46.1,47.1,0.00329256820319849,0.00721229225462527,0.225305738476011,0.0150517403574788,"5033.05",78,18.5,46.7,6.2,33.3,"26% to 38%","15% to 21%","2325344",0,24.7726560050172,4.70366886171213,10.0344935716526,0.627155848228285,11.1320163060521,0.940733772342427,0.313577924114142,0.156788962057071,0,1.25431169645657,0.313577924114142,0.470366886171214,2.50862339291314,0.470366886171214,3.60614612731264,3.13577924114142,0,7.52587017873942,8.62339291313892,0.783944810285356,0.470366886171214,0.313577924114142,1.25431169645657,2.35183443085607,2.35183443085607,0,3.13577924114142,80.9031044214487,3538,0.00329256820319849,1346,7,711,14,171,66,131,40,1,948,2,669,11,157,46,99,36,1,2487,1969,0.791716928025734,0.208283071974266,0.00611476952022578,7217.13595083605,0.334043276261584,0.0119159611163374,0.0101912825337096
"75","06085503306",79,"Census Tract 5033.06, Santa Clara County, California",601,4276,5.6,0.0308699719363891,11.1,0.0114593077642657,0.00327408793264733,0.257951356407858,58,0.0451356407857811,0.170252572497661,0.0177736202057998,0.0364826941066417,0.466557530402245,0.0112254443405051,0.00818521983161834,0.0112254443405051,0.00958840037418148,0.0116931711880262,4,3.2,31.6,61,0.0247895229186155,0,0.235032740879326,0.019644527595884,"5033.06",79,6.2,51.2,5.2,54.1,"26% to 38%","15% to 21%","1667715",0,12.1608980355472,4.20954162768943,6.31431244153414,0.467726847521048,1.63704396632367,0.701590271281571,1.40318054256314,0,0,3.74181478016838,0.935453695042095,0.467726847521048,2.57249766136576,0.701590271281571,4.44340505144995,3.27408793264733,0,0.935453695042095,5.37885874649205,0.467726847521048,0.233863423760524,0.233863423760524,1.16931711880262,0.233863423760524,0.233863423760524,0,1.87090739008419,47.7081384471469,1504,0.004911131898971,1413,8,504,15,122,61,135,35,1,1023,3,476,14,110,38,101,33,1,2294,1799,0.784219703574542,0.215780296425458,0.00935453695042095,16278.4926638302,0.290582277643531,0.0325070159027128,0.014733395696913
"76","06085503312",66,"Census Tract 5033.12, Santa Clara County, California",318,3769,4.3,0.0278588485009286,6.5,0.0164499867338817,0.00769434863358981,0.191562748739719,15,0.0262669143008756,0.0989652427699655,0.00371451313345715,0.0167153091005572,0.395595648713187,0.013531440700451,0,0.00424515786680817,0.00397983550013266,0.00902096046696737,26.8,5.8,24.1,43.4,0,0,0.215176439373839,0.011408861767047,"5033.12",66,0.7,19.7,0.6,34.6,"26% to 38%","15% to 21%","15058594",0,3.44919076678164,2.65322366675511,0.530644733351021,0,1.06128946670204,0.265322366675511,0.265322366675511,0,0,1.59193420005306,0,0.265322366675511,0.265322366675511,0,0.265322366675511,1.06128946670204,0,0.265322366675511,1.32661183337755,0.265322366675511,0,0.265322366675511,0,0,0.265322366675511,0,0.530644733351021,13.531440700451,531,0.00769434863358981,1358,9,484,13,115,57,148,37,1,978,4,457,13,103,37,115,34,0,2222,1741,0.783528352835284,0.216471647164716,0.00344919076678164,77.5064047524119,1.32366581636997,0.0172459538339082,0.0241443353674715
"77","06085503313",55,"Census Tract 5033.13, Santa Clara County, California",394,4479,2.9,0.0218798839026568,2.6,0.00178611297164546,0,0.236436704621567,10,0.014065639651708,0.0221031480241125,0.00669792364367046,0.0221031480241125,0.403438267470417,0.00290243357892387,0,0.00223264121455682,0.00491181067202501,0.00200937709310114,16.9,2.6,56.6,22.5,0,0,0.052690332663541,0.0433132395624023,"5033.13",55,0.5,6.8,0.5,5.2,"11% to 17%","0% to 6%","1617070",0,2.00937709310114,2.23264121455682,0.223264121455682,0,1.56284885018977,0,0,0,0,1.11632060727841,0,0.446528242911364,0.446528242911364,0,0.223264121455682,0.446528242911364,0,0.446528242911364,1.56284885018977,0,0,0,0.223264121455682,0.446528242911364,0,0,0.446528242911364,10.7166778298727,573,0.00647465952221478,1170,8,466,13,100,53,134,34,1,832,3,441,13,89,33,100,32,0,1979,1543,0.779686710459828,0.220313289540172,0.00580486715784773,2332.66562815504,0.0579112714958116,0.00915382897968297,0.00178611297164546
"78","06085503315",56,"Census Tract 5033.15, Santa Clara County, California",615,8280,7.2,0.0379227053140097,14.1,0.00446859903381643,0.000845410628019324,0.230676328502415,16,0.0530193236714976,0.0923913043478261,0.027536231884058,0.0717391304347826,0.505555555555556,0.00326086956521739,0.0114734299516908,0.0154589371980676,0.0121980676328502,0.00398550724637681,5.7,3.6,54.2,34.1,0.0141304347826087,0,0.188405797101449,0.0442028985507246,"5033.15",56,4.2,13.9,3.9,16.2,"26% to 38%","10% to 15%","1643933",0,6.52173913043478,1.69082125603865,1.32850241545894,0.241545893719807,2.53623188405797,0.36231884057971,0.241545893719807,0,0,1.20772946859903,0.36231884057971,0.603864734299517,1.32850241545894,0.120772946859903,0.241545893719807,1.32850241545894,0,1.93236714975845,2.77777777777778,0.36231884057971,0.120772946859903,0.845410628019324,0.241545893719807,0.72463768115942,0.241545893719807,0,0.603864734299517,22.9468599033816,1578,0.00253623188405797,1346,7,711,14,171,66,131,40,1,948,2,669,11,157,46,99,36,1,2487,1969,0.791716928025734,0.208283071974266,0.00917874396135266,43565.9433541472,0.548716006027758,0.0316425120772947,0.00531400966183575
"79","06085503321",56,"Census Tract 5033.21, Santa Clara County, California",448,4942,3.7,0.0457304734925132,8.3,0.00263051396195872,0.00222581950627276,0.182112505058681,22,0.0416835289356536,0.0736543909348442,0.0105220558478349,0.0343990287333064,0.514771347632537,0.00182112505058681,0.00647511129097531,0.00607041683528936,0.00890327802509106,0.0119384864427357,3.7,2.9,76.3,15.2,0,0,0.094091460946985,0.0299473897207608,"5033.21",56,4.2,13.9,3.9,16.2,"26% to 38%","10% to 15%","1753663",0,7.28450020234723,2.63051396195872,2.22581950627276,0.202347227842979,3.23755564548766,1.61877782274383,0,0,0,1.61877782274383,0.202347227842979,0.202347227842979,2.02347227842979,0,0.809388911371914,0.607041683528936,0.202347227842979,0.809388911371914,4.85633346823148,0.809388911371914,0,0.404694455685957,0.202347227842979,0.202347227842979,0.404694455685957,0,0.809388911371914,27.3168757588021,1275,0.00586806960744638,1596,8,763,19,196,75,151,41,1,1174,3,716,16,180,51,115,37,1,2850,2293,0.804561403508772,0.195438596491228,0.00667745851881829,20825.8159348346,-1.42708799819191,0.0269121813031161,0.00485633346823149
"80","06085503322",66,"Census Tract 5033.22, Santa Clara County, California",536,4504,3.6,0.0290852575488455,5.2,0.00865896980461812,0.00088809946714032,0.212255772646536,45,0.0275310834813499,0.121891651865009,0.00377442273534636,0.0150976909413854,0.410079928952043,0.00688277087033748,0,0,0,0.00599467140319716,12.2,3.9,42.4,40.4,0,0.00488454706927176,0.140985790408526,0.0746003552397869,"5033.22",66,0.7,19.7,0.6,34.6,"26% to 38%","15% to 21%","1443947",0,4.66252220248668,3.10834813499112,1.33214920071048,0,0.22202486678508,1.55417406749556,0.22202486678508,0,0,2.2202486678508,0.44404973357016,0.44404973357016,1.1101243339254,0.44404973357016,1.1101243339254,1.33214920071048,0,0.44404973357016,2.66429840142096,0.44404973357016,0,0.88809946714032,0.22202486678508,0,0.22202486678508,0,0.88809946714032,21.3143872113677,712,0.00643872113676732,1413,8,504,15,122,61,135,35,1,1023,3,476,14,110,38,101,33,1,2294,1799,0.784219703574542,0.215780296425458,0.00399644760213144,4665.62847565619,1.05681325488049,0.00599467140319716,0.00954706927175844
