"","GEOID","neibid","NAME","sampled_pop","total_pop","unemployed","not_in_labor_force","below_poverty_line","no_diploma_18_24_male","no_diploma_18_24_female","under_18_pop","under_18_with_disability","single_mothers","no_diploma_25_64","family_in_poverty","entered_2010_later","foreign_born","disability_under_18","income_under_poverty_line","Poverty_6_and_younger","Poverty_6_11","Poverty_12_17","white","black","asian","hispanic","amiakn","hawaiipi","other_races","two_or_more_races","tract","OBJECTID","tobacco_dens","crime_1mi_ave","alchohol_dens","birth_teen","overobese_teen","overobese_child","ALAND","weed_dens","c_auto_theft","c_burglary","c_narcotics","c_sex","c_grand_theft","c_dui","c_drunk_in_public","c_minor_alcohol","c_minor_tobacco","c_child_abuse","c_child_molest","c_child_neglect","c_domestic_battery","c_domestic_violence","c_missing_juv","c_agg_assault","c_intercourse_with_minor","c_robbery","c_assault","c_threats","c_graffiti","c_disturbance","c_weapons","c_armed_robbery","c_strong_armed_robbery","c_domestic_armed_robbery","c_gang_crime","c_total_crime","cad_calls","ssci_incidents","Hispanic_or_Latino_12th_grade_Enrolled","American_Indian_or_Alaska_Native_12th_grade_Enrolled","Asian_12th_grade_Enrolled","Pacific_Islander_12th_grade_Enrolled","Filipino_12th_grade_Enrolled","African_American_12th_grade_Enrolled","White_12th_grade_Enrolled","Two_or_More_Races_12th_grade_Enrolled","Not_Reported_12th_grade_Enrolled","Hispanic_or_Latino_Graduated","American_Indian_or_Alaska_Native_Graduated","Asian_Graduated","Pacific_Islander_Graduated","Filipino_Graduated","African_American_Graduated","White_Graduated","Two_or_More_Races_Graduated","Not_Reported_Graduated","total_enrolled","total_graduated","grad_rate","no_grad_rate","graf_incidents","graf_area","edi","youth_in_poverty","no_diploma_18_24"
"11","06085501101",70,"Census Tract 5011.01, Santa Clara County, California",267,4431,8.6,0.033175355450237,18.9,0.0112841345068833,0,0.202437373053487,0,0.00902730760550666,0.0972692394493342,0.027758970886933,0.0103814037463327,0.402617919205597,0,0,0.002708192281652,0.0119611825772963,0.0225682690137666,22.9,5.6,25.4,45,0,0,0.20695102685624,0.035206499661476,"5011.01",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","656885",0,8.35025953509366,3.385240352065,1.57977883096367,0,3.61092304220266,0.451365380275333,0.902730760550666,0,0,0.902730760550666,0.451365380275333,1.12841345068833,2.031144211239,0.225682690137666,1.12841345068833,1.57977883096367,0,0.902730760550666,4.062288422478,0.225682690137666,0.451365380275333,0.677048070412999,0,0,0.902730760550666,0,0,29.5644324080343,1030,0,1230,8,71,7,24,43,181,33,0,959,4,55,6,23,38,154,29,2,1597,1262,0.790231684408266,0.209768315591734,0,0,1.38709450123625,0.037237643872715,0.0112841345068833
"12","06085501102",70,"Census Tract 5011.02, Santa Clara County, California",316,4916,7.1,0.0109845402766477,11.4,0.0130187144019528,0.00122050447518308,0.251830756712775,31,0.0260374288039056,0.125101708706265,0.0142392188771359,0.0146460537021969,0.282953620829943,0.0150528885272579,0,0.0105777054515867,0.0138323840520749,0.0207485760781123,25.5,1.6,7.7,61,0.00264442636289666,0,0.283563873067535,0.0524816924328723,"5011.02",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","1225148",0,8.54353132628153,4.8820179007323,5.49227013832384,0.81366965012205,3.2546786004882,2.84784377542718,2.64442636289666,0,0,1.83075671277461,1.83075671277461,2.23759153783564,3.2546786004882,0,1.83075671277461,2.23759153783564,0.203417412530513,2.03417412530513,6.91619202603743,0.610252237591538,0.203417412530513,2.03417412530513,0.610252237591538,1.01708706265256,0.81366965012205,0,0,50.2441008950366,1431,0,995,7,49,6,15,30,105,16,0,756,4,38,5,14,27,83,13,2,1223,934,0.76369582992641,0.23630417007359,0,0,0.457443771678345,0.0451586655817738,0.0142392188771359
"13","06085501200",70,"Census Tract 5012, Santa Clara County, California",324,4571,8.2,0.0164077882301466,20.1,0.0111572959964997,0.0172828702690877,0.247866987530081,56,0.0540363159046161,0.120105009844673,0.0415663968497047,0.00284401662655874,0.355283307810107,0.0118136075257055,0.0142200831327937,0.0161890177204113,0.0269087726974404,0.011376066506235,17.5,3.4,15,59.9,0.0109385254867644,0.00678188580179392,0.293590024064756,0.0402537737912929,"5012",70,15.6,66.1,10.4,41.9,"17% to 22%","15% to 21%","831245",0,7.21942682126449,3.93786917523518,7.43819733099978,0.218770509735288,1.53139356814701,1.09385254867644,0.656311529205863,0.437541019470575,0.218770509735288,2.84401662655874,0.656311529205863,1.31262305841173,3.28155764602932,0,4.81295121417633,2.40647560708816,0,0.656311529205863,8.53204987967622,1.31262305841173,0.218770509735288,0.875082038941151,1.31262305841173,0.437541019470575,0,0,0,46.379348063881,1256,0,995,7,49,6,15,30,105,16,0,756,4,38,5,14,27,83,13,2,1223,934,0.76369582992641,0.23630417007359,0,0,0.708099465253901,0.0544738569240866,0.0284401662655874
"14","06085501300",71,"Census Tract 5013, Santa Clara County, California",478,4490,5.3,0.00534521158129176,26.8,0.0133630289532294,0,0.103118040089087,46,0.010022271714922,0.0552338530066815,0.00178173719376392,0.0300668151447661,0.228507795100223,0.00267260579064588,0,0,0,0,45.5,5.7,17.9,28.6,0.0287305122494432,0.00289532293986637,0.103786191536748,0.055456570155902,"5013",71,18.8,98.9,9.4,7.8,"0% to 11%","8% to 10%","747097",0,7.79510022271715,5.79064587973274,6.45879732739421,0.22271714922049,2.2271714922049,2.2271714922049,1.55902004454343,0,0,0.66815144766147,0.44543429844098,0.22271714922049,3.34075723830735,0.44543429844098,2.44988864142539,2.2271714922049,0,2.00445434298441,6.45879732739421,0.44543429844098,1.11358574610245,0.89086859688196,0.44543429844098,1.11358574610245,0.66815144766147,0,0,43.2071269487751,1553,0,1230,8,71,7,24,43,181,33,0,959,4,55,6,23,38,154,29,2,1597,1262,0.790231684408266,0.209768315591734,0,0,1.29259402669453,0,0.0133630289532294
"15","06085501401",37,"Census Tract 5014.01, Santa Clara County, California",312,3378,6,0.0115452930728242,25,0.00947306098283008,0.0236826524570752,0.272350503256365,0,0.0606867969212552,0.241563055062167,0.0464772054470101,0.0201302545885139,0.45441089402013,0.00532859680284192,0.00236826524570752,0.0420367081113085,0.0313795145056246,0.0118413262285376,11.3,2.5,8.9,76.4,0.00976909413854352,0,0.328004736530491,0.0245707519242155,"5014.01",37,14.1,50.3,9.7,34.6,"26% to 38%","15% to 21%","998599",0,25.4588513913558,5.9206631142688,15.0976909413854,1.18413262285376,4.14446417998816,1.18413262285376,2.9603315571344,1.77619893428064,1.4801657785672,2.07223208999408,1.18413262285376,0.88809946714032,4.4404973357016,0.59206631142688,7.99289520426288,5.62462995855536,0.29603315571344,2.9603315571344,15.3937240970989,2.07223208999408,2.36826524570752,3.25636471284784,2.07223208999408,1.77619893428064,1.18413262285376,0,0,103.019538188277,1608,0,995,7,49,6,15,30,105,16,0,756,4,38,5,14,27,83,13,2,1223,934,0.76369582992641,0.23630417007359,0,0,-0.356341636251782,0.0852575488454707,0.0331557134399053
"16","06085501402",42,"Census Tract 5014.02, Santa Clara County, California",324,3118,5.3,0.0243745991019885,17.7,0.00224502886465683,0.00256574727389352,0.213598460551636,15,0.0702373316228351,0.230917254650417,0.032071840923669,0.0198845413726748,0.478191148171905,0,0,0.00865939704939063,0.0105837075048108,0.00865939704939063,12,1.3,13,73.4,0.0214881334188582,0.00705580500320718,0.361128928800513,0.00224502886465683,"5014.02",42,7.7,28.7,8.9,58.5,"26% to 38%","15% to 21%","524641",0,9.9422706863374,6.09364977549711,10.5837075048108,0,1.28287363694676,0.64143681847338,3.84862091084028,0,0,1.92431045542014,0.32071840923669,1.28287363694676,2.88646568313021,0.32071840923669,8.98011545862733,3.52790250160359,0,0.962155227710071,4.81077613855035,0.32071840923669,0.962155227710071,1.60359204618345,1.60359204618345,0.32071840923669,0.64143681847338,0,0.32071840923669,58.3707504810776,1279,0,995,7,49,6,15,30,105,16,0,756,4,38,5,14,27,83,13,2,1223,934,0.76369582992641,0.23630417007359,0,0,-0.099702355296141,0.027902501603592,0.00481077613855035
"17","06085501501",42,"Census Tract 5015.01, Santa Clara County, California",337,4676,8.2,0.0132591958939264,22.6,0,0.0179640718562874,0.291274593669803,68,0.0494011976047904,0.199101796407186,0.0342172797262618,0.0248075278015398,0.475620188195038,0.0132591958939264,0,0.022027373823781,0.0226689478186484,0.0292985457656116,5.4,1.3,26.6,66.9,0,0.00256629597946963,0.260479041916168,0.0117621899059025,"5015.01",42,7.7,28.7,8.9,58.5,"26% to 38%","15% to 21%","619824",0,12.1899059024808,3.42172797262618,4.27715996578272,0.641573994867408,0.427715996578272,0,1.28314798973482,0,0,2.13857998289136,0.213857998289136,0.641573994867408,2.3524379811805,0.213857998289136,0.855431993156544,1.49700598802395,0.213857998289136,0.855431993156544,4.70487596236099,0.855431993156544,0,0.641573994867408,0.855431993156544,0.427715996578272,0.427715996578272,0,0,34.64499572284,962,0,1632,13,952,18,276,68,203,20,2,1192,10,874,16,252,59,172,16,4,3184,2587,0.8125,0.1875,0,0,-0.0741619627592078,0.0739948674080411,0.0179640718562874
"18","06085501502",42,"Census Tract 5015.02, Santa Clara County, California",288,4163,5.8,0.0208983905837137,25.4,0.0146528945472015,0.0194571222675955,0.271919288974297,47,0.0307470574105213,0.195291856834014,0.034110016814797,0.00648570742253183,0.471294739370646,0.00720634158059092,0.0091280326687485,0.0192169108815758,0.0189766994955561,0.0353110737448955,14.7,1.4,13.2,69.3,0.0108095123708864,0,0.315157338457843,0.0314676915685803,"5015.02",42,7.7,28.7,8.9,58.5,"26% to 38%","15% to 21%","888545",0,13.4518376171031,4.56401633437425,5.52486187845304,0.720634158059092,2.40211386019697,0.720634158059092,0.720634158059092,0,0,3.60317079029546,1.44126831611818,1.68147970213788,4.32380494835455,0.480422772039395,0.720634158059092,2.64232524621667,0,0.480422772039395,8.16718712466971,0,0.480422772039395,0,0.720634158059092,0.240211386019697,0.240211386019697,0,0,48.0422772039395,1226,0,1345,9,579,12,103,47,176,18,0,999,6,536,11,92,42,147,15,2,2289,1842,0.804718217562254,0.195281782437746,0,0,0.118678652349372,0.0735046841220274,0.034110016814797
"19","06085501600",71,"Census Tract 5016, Santa Clara County, California",268,6428,5.9,0,35.5,0,0,0.192594897324207,12,0.0434038581207218,0.121032980709396,0.0434038581207218,0.0281580584940884,0.295892968263846,0.00528935905413815,0,0.0353142501555694,0.0289359054138146,0.0147790914747978,33.3,14.4,12.9,40.4,0.00917859365276913,0,0.171126322339764,0.0710952084629745,"5016",71,18.8,98.9,9.4,7.8,"0% to 11%","8% to 10%","1218086",0,15.556938394524,6.53391412570006,15.8680771624144,0.466708151835719,3.42252644679527,3.73366521468575,1.86683260734287,0.15556938394524,0,1.40012445550716,0.15556938394524,0.933416303671437,4.04480398257623,1.08898568761668,2.80024891101431,5.28935905413815,0,2.95581829495955,7.77846919726198,0.311138767890479,2.02240199128811,0.622277535780958,1.24455507156192,1.08898568761668,1.40012445550716,0,0,72.8064716863721,2684,0,1230,8,71,7,24,43,181,33,0,959,4,55,6,23,38,154,29,2,1597,1262,0.790231684408266,0.209768315591734,0,0,1.77527507245662,0.0790292470441817,0
"20","06085501700",58,"Census Tract 5017, Santa Clara County, California",350,4973,6.3,0.0245324753669817,22.1,0.0108586366378444,0.00824452041021516,0.362155640458476,44,0.046651920369998,0.219183591393525,0.039211743414438,0.018700985320732,0.398552181781621,0.00341845968228434,0,0.0223205308666801,0.038206314096119,0.0209129298210336,14.3,0.9,3.4,80.4,0.00482606072793083,0,0.321737381862055,0.0448421475970239,"5017",58,14.3,67.7,15.7,60.4,"26% to 38%","15% to 21%","1114858",0,14.4781821837925,3.01628795495677,11.2608083651719,1.00542931831892,5.2282324552584,2.01085863663784,3.8206314096119,0,0.201085863663784,3.8206314096119,0.804343454655138,3.01628795495677,4.02171727327569,0.603257590991353,2.01085863663784,4.42388900060326,0.603257590991353,2.01085863663784,10.255379046853,0.201085863663784,1.60868690931028,0.804343454655138,1.80977277297406,1.20651518198271,0.402171727327569,0,1.20651518198271,72.3909109189624,1688,0,1030,9,68,5,21,48,235,48,0,848,4,56,4,23,43,209,44,2,1464,1225,0.836748633879781,0.163251366120219,0,0,-0.628815179079228,0.0814397747838327,0.0191031570480595
"21","06085501800",84,"Census Tract 5018, Santa Clara County, California",363,5086,5.9,0.00688163586315376,9.7,0,0.00452221785292961,0.232402674007078,6,0.0294927251278018,0.142351553283523,0.0145497443963822,0.01042076287849,0.250688163586315,0.00294927251278018,0,0.0119937082186394,0.00865119937082186,0.0129767990562328,33.3,0.5,3.8,51.9,0.0306724341329139,0.0119937082186394,0.351946519858435,0.117774282343689,"5018",84,5.5,12.7,4.2,16.2,"17% to 22%","10% to 15%","1548082",0,8.06134486826583,4.32559968541093,10.42076287849,0,1.37632717263075,2.55603617774282,1.76956350766811,0.196618167518679,0,1.57294534014943,1.17970900511207,0.589854502556036,2.94927251278018,0,4.32559968541093,0.983090837593394,0,0.589854502556036,7.47149036570979,0.983090837593394,1.17970900511207,0.589854502556036,0.589854502556036,0.196618167518679,0,0,0,47.7782147070389,1140,0,1030,9,68,5,21,48,235,48,0,848,4,56,4,23,43,209,44,2,1464,1225,0.836748633879781,0.163251366120219,0,0,1.08813690447287,0.0336217066456941,0.00452221785292961
"22","06085501900",65,"Census Tract 5019, Santa Clara County, California",282,5723,5.6,0.00209680237637603,13.4,0.0328499038965578,0,0.187838546217019,13,0.0419360475275205,0.0656998077931155,0.0204438231696663,0.00541673947230474,0.365717281146252,0,0,0,0.00751354184868076,0.0239384937969596,35.8,7,20.9,29.7,0.0111829460073388,0,0.192556351563865,0.081775292678665,"5019",65,13.6,73.9,6.4,27.9,"17% to 22%","8% to 10%","1546139",0,12.0566136641622,5.5914730036694,8.21247597413944,1.74733531364669,6.11567359776341,2.2715359077407,2.44626943910536,0,0.349467062729338,1.22313471955268,0.873667656823344,0.873667656823344,2.97047003319937,0,2.2715359077407,1.57260178228202,0.174733531364669,2.2715359077407,6.63987419185742,0.174733531364669,0.873667656823344,1.57260178228202,0.873667656823344,0.698934125458676,1.39786825091735,0,0,57.8367988817054,2135,0,1193,9,87,7,31,59,298,63,0,969,4,74,6,32,55,263,58,2,1747,1455,0.832856325128792,0.167143674871208,0,0,1.94100383871565,0.0314520356456404,0.0328499038965578
"23","06085502001",82,"Census Tract 5020.01, Santa Clara County, California",380,5885,7.5,0.00492778249787596,13.6,0.00152931180968564,0.00475785896346644,0.205777400169924,46,0.0569243840271878,0.0907391673746814,0.0246389124893798,0.0236193712829227,0.242650807136788,0.00934579439252336,0.00679694137638063,0.0103653355989805,0.00271877655055225,0.0135938827527613,32.1,4.7,8.9,51.3,0.00118946474086661,0.000169923534409516,0.2910790144435,0.043500424808836,"5020.01",82,9.5,26.3,6.5,37.2,"11% to 17%","15% to 21%","1329447",0,2.88870008496177,1.01954120645709,1.01954120645709,0.169923534409516,1.18946474086661,0.169923534409516,1.01954120645709,0,0,0.169923534409516,0.679694137638063,0.679694137638063,0.509770603228547,0,0.339847068819031,1.01954120645709,0,0.339847068819031,2.37892948173322,0.509770603228547,0.169923534409516,0.339847068819031,0.169923534409516,0,0.339847068819031,0,0,13.7638062871708,640,0,1129,6,75,7,25,48,233,50,1,880,2,59,6,27,42,185,46,2,1574,1241,0.78843710292249,0.21156289707751,0,0,0.974167852392884,0.026677994902294,0.00628717077315208
