"","VOCATIONAL_TRAINING","joblessness","poverty_in_community","concentrated_disadvantage","edu_completion","illegal_econ_activity","VOCATIONAL_TRAINING_percentile","joblessness_percentile","poverty_in_community_percentile","concentrated_disadvantage_percentile","edu_completion_percentile","illegal_econ_activity_percentile","VOCATIONAL_TRAINING_score"
"1",0.524787145107296,0.604530233014848,0.513865660153773,0.354042211342282,0,0.154470178949162,0.743801652892562,0.818181818181818,0.809917355371901,0.685950413223141,0,0.847107438016529,"70"
"2",0.409496120354364,0.19602574495828,0.422121412660938,0.119471885738048,0.330020763653762,0.265362915143569,0.574380165289256,0.115702479338843,0.756198347107438,0.0330578512396694,0.880165289256198,0.962809917355372,"50"
"3",0.728540062457842,0.888844094429671,0.440471350939063,0.49629021438027,0.0752938948016432,0.24542570581521,0.900826446280992,0.991735537190083,0.772727272727273,0.93801652892562,0.384297520661157,0.950413223140496,"80"
"4",0.303627443156181,0.123745794080442,0.541928881375224,0.173632573125353,0.114627640400836,0.109182184543287,0.37603305785124,0.0206611570247934,0.834710743801653,0.103305785123967,0.524793388429752,0.685950413223141,"30"
"5",0.335889110408391,0.400157005074082,0.240934729508357,0.226287525918578,0.125895008313821,0.152085836574501,0.417355371900826,0.429752066115702,0.487603305785124,0.227272727272727,0.574380165289256,0.838842975206612,"40"
"6",0.444114650621135,0.538636759710979,0.322648900440038,0.296551242999467,0.108024772008675,0.155392310191595,0.615702479338843,0.694214876033058,0.611570247933884,0.520661157024793,0.516528925619835,0.851239669421488,"60"
"7",0.710761321762083,0.872133132713491,0.327287530445965,0.382397810452748,0.020969129880021,0.498215215038379,0.87603305785124,0.987603305785124,0.62396694214876,0.743801652892562,0.144628099173554,0.987603305785124,"80"
"8",0.900249358532462,0.767702720032898,0.858649203744207,0.387987035733392,0.154633347556684,0.41508275188731,0.987603305785124,0.950413223140496,0.962809917355372,0.764462809917355,0.640495867768595,0.979338842975207,"90"
"9",0.407091188740323,0.589666119058777,0.427014591229894,0.249962950001312,0.0108652200207054,0.049363071669554,0.566115702479339,0.805785123966942,0.760330578512397,0.318181818181818,0.0991735537190083,0.268595041322314,"50"
"10",0.638429670043778,0.636732759731963,0.641864662113653,0.33307182902929,0.120386827863872,0.184555329064261,0.830578512396694,0.84297520661157,0.871900826446281,0.632231404958678,0.545454545454545,0.917355371900826,"80"
"11",0.659812072994928,0.727303544739841,0.550638672676846,0.389781834637599,0.197377349260703,0.106019081716452,0.84297520661157,0.913223140495868,0.84297520661157,0.78099173553719,0.739669421487603,0.661157024793388,"80"
"12",0.392697740929915,0.543381062373668,0.245071264242031,0.216361930417976,0.175206611570248,0.110158596975887,0.528925619834711,0.706611570247934,0.495867768595041,0.194214876033058,0.681818181818182,0.694214876033058,"50"
"13",0.819118617856414,0.766615746486769,0.707857871734353,0.404256194236592,0.385572177644335,0.11293058697563,0.954545454545455,0.942148760330578,0.925619834710744,0.805785123966942,0.929752066115702,0.706611570247934,"90"
"14",0.582847296981611,0.399778145816755,0.791747344318816,0.239271494885287,0.194209740412421,0.149911358118941,0.793388429752066,0.425619834710744,0.946280991735537,0.268595041322314,0.727272727272727,0.834710743801653,"70"
"15",0.812569112870132,0.440971426296231,0.841972687415922,0.294359835319366,0.547140965830286,0.236091341375711,0.946280991735537,0.512396694214876,0.958677685950413,0.5,0.979338842975207,0.942148760330578,"90"
"16",0.399868017341592,0.409646881029263,0.455978688390523,0.188936374496142,0.101766513056836,0.152129830553556,0.557851239669422,0.446280991735537,0.785123966942149,0.132231404958678,0.479338842975207,0.84297520661157,"50"
"17",0.639768684130456,0.652193983450045,0.750023490439953,0.334288397888289,0.0871871851288273,0.096331831586068,0.834710743801653,0.859504132231405,0.933884297520661,0.636363636363636,0.43801652892562,0.62396694214876,"80"
"18",0.82209142662943,0.76604983987556,0.647689013337798,0.389038790320418,0.472910618792972,0.109122745361288,0.958677685950413,0.93801652892562,0.884297520661157,0.776859504132231,0.962809917355372,0.681818181818182,"90"
"19",0.756530372542763,0.614166177284678,0.997574190584934,0.372951926980559,0,0.232987243216418,0.921487603305785,0.822314049586777,0.995867768595041,0.727272727272727,0,0.93801652892562,"90"
"20",0.749731202669292,0.534572722051028,0.766530634965635,0.344401827223844,0.381698851644207,0.173142723308966,0.917355371900826,0.690082644628099,0.93801652892562,0.661157024793388,0.925619834710744,0.892561983471074,"90"
"21",0.337818139206141,0.346029913899078,0.313278550849064,0.221269751663471,0.174677286459764,0.0950221777827503,0.425619834710744,0.355371900826446,0.603305785123967,0.210743801652893,0.677685950413223,0.611570247933884,"40"
"22",0.674850717543176,0.645181619498144,0.383271081929137,0.338437659970536,0.486430888519661,0.156136486830792,0.859504132231405,0.855371900826446,0.681818181818182,0.644628099173554,0.966942148760331,0.859504132231405,"80"
"23",0.370528121228684,0.466988280735628,0.389897202722762,0.29238038426441,0.0349713795549397,0.0494263313439807,0.504132231404959,0.586776859504132,0.702479338842975,0.495867768595041,0.198347107438017,0.272727272727273,"50"
"24",0.728573337542711,0.555451021379583,0.836592369738888,0.479297786044349,0.154150987984221,0.120917921704806,0.90495867768595,0.743801652892562,0.954545454545455,0.913223140495868,0.632231404958678,0.739669421487603,"90"
"25",0.23649410530572,0.319990077871603,0.268151628184428,0.23386588120084,0.00828127156581137,0.0616886018355221,0.260330578512397,0.31404958677686,0.549586776859504,0.256198347107438,0.0950413223140496,0.351239669421488,"20"
"26",0.534660117216047,0.415564137294288,0.689763526589332,0.317646874906615,0.119608873342243,0.109493538321346,0.756198347107438,0.471074380165289,0.90495867768595,0.582644628099174,0.537190082644628,0.690082644628099,"70"
"27",0.557124784885255,0.496476688709771,0.513866304430817,0.406870216185738,0.196231404958678,0.0959003739454666,0.772727272727273,0.636363636363636,0.814049586776859,0.814049586776859,0.731404958677686,0.619834710743802,"70"
"28",0.292193273427363,0.265768448311349,0.216580342287537,0.273079272075551,0.16433520565752,0.114205256297798,0.355371900826446,0.18595041322314,0.425619834710744,0.429752066115702,0.665289256198347,0.71900826446281,"30"
"29",0.140493778184179,0.180581178061725,0.149535114703998,0.180275187161726,0.0525595943986017,0.0842976219844556,0.0909090909090909,0.0867768595041322,0.252066115702479,0.119834710743802,0.276859504132231,0.545454545454545,"0"
"30",0.256699713472987,0.330448346456914,0.264273037213949,0.265803168182186,0,0.0829620407835146,0.301652892561983,0.338842975206612,0.541322314049587,0.400826446280992,0,0.537190082644628,"20"
"31",0.260335427278189,0.410507304864341,0.128362070602679,0.225277982358472,0.0913215225141831,0.0972860530801715,0.318181818181818,0.450413223140496,0.202479338842975,0.223140495867769,0.442148760330579,0.632231404958678,"30"
"32",0.110191274563342,0.287812643866479,0.0534077287410652,0.158365248811798,0,0.0704144394945354,0.0702479338842975,0.247933884297521,0.0371900826446281,0.0702479338842975,0,0.413223140495868,"0"
"33",0.198103310662962,0.248954371653543,0.173123983677581,0.27798978242534,0,0.0940416174786811,0.177685950413223,0.165289256198347,0.309917355371901,0.442148760330579,0,0.607438016528926,"10"
"34",0.0907251077059278,0.280563761291084,0.0604542463709671,0.164608098511619,0.0109734824760732,0.00377636050907924,0.0330578512396694,0.223140495867769,0.0537190082644628,0.0785123966942149,0.103305785123967,0.115702479338843,"0"
"35",0.208557255470548,0.194694679134349,0.322299297924897,0.253549127798242,0.046273054676416,0.0039433069265002,0.206611570247934,0.111570247933884,0.607438016528926,0.34297520661157,0.239669421487603,0.119834710743802,"20"
"36",0.506388944303468,0.625513071820817,0.276704710226622,0.533849696211192,0.0631065071143657,0.0808326980202141,0.71900826446281,0.834710743801653,0.557851239669422,0.958677685950413,0.334710743801653,0.495867768595041,"70"
"37",0.265411890865942,0.33110326212689,0.230809620923543,0.338298397648757,0.0286945987831866,0.0367902250598753,0.322314049586777,0.34297520661157,0.471074380165289,0.640495867768595,0.169421487603306,0.210743801652893,"30"
"38",0.40056141253813,0.510792577264441,0.119917601238947,0.318648148446353,0.32582801813571,0.0350395796431701,0.56198347107438,0.648760330578512,0.177685950413223,0.586776859504132,0.87603305785124,0.202479338842975,"50"
"39",0.382650373698257,0.462643356847649,0.13373735300815,0.3025640649709,0.300756271840609,0.0648651752780498,0.520661157024793,0.574380165289256,0.223140495867769,0.533057851239669,0.855371900826446,0.37603305785124,"50"
"40",0.503409857415803,0.664743556344821,0.190977153487887,0.597892183735052,0.0525213987538555,0.0662779559820184,0.706611570247934,0.87603305785124,0.351239669421488,0.979338842975207,0.272727272727273,0.384297520661157,"70"
"41",0.170817420393904,0.234041051202146,0.126112353931502,0.254791854369435,0.0531298885960678,0.0564760711403912,0.152892561983471,0.152892561983471,0.198347107438017,0.363636363636364,0.28099173553719,0.318181818181818,"10"
