"","VOCATIONAL_TRAINING","joblessness","poverty_in_community","concentrated_disadvantage","edu_completion","illegal_econ_activity","VOCATIONAL_TRAINING_percentile","joblessness_percentile","poverty_in_community_percentile","concentrated_disadvantage_percentile","edu_completion_percentile","illegal_econ_activity_percentile","VOCATIONAL_TRAINING_score"
"1",0.163714410629986,0.120164444123826,0.271224627049516,0.149318407634216,0.0277512569299519,0.107057158366563,0.181818181818182,0.190082644628099,0.537190082644628,0.0950413223140496,0.136363636363636,0.706611570247934,"10"
"2",0.507673061241552,0.0934808120159193,0.451780479710166,0.190180893899378,0.455722548252379,0.272753072151153,0.805785123966942,0.0991735537190083,0.809917355371901,0.235537190082645,0.863636363636364,0.946280991735537,"80"
"3",0.34541581242926,0.0930254959563713,0.496596325845784,0.197246431138628,0,0.305132972534597,0.578512396694215,0.0950413223140496,0.847107438016529,0.272727272727273,0,0.962809917355372,"50"
"4",0.101870968603416,0.0285381916754193,0.257923397943627,0.0851103730288115,0.0651143622501545,0.0970756466136966,0.0991735537190083,0.0247933884297521,0.512396694214876,0.0206611570247934,0.239669421487603,0.677685950413223,"0"
"5",0.20266624081477,0.037183090564535,0.316247511086899,0.12677166670299,0.168970310075872,0.115626423791731,0.252066115702479,0.0330578512396694,0.632231404958678,0.0661157024793388,0.483471074380165,0.747933884297521,"20"
"6",0.306516716912407,0.096543087563212,0.257249428443692,0.254193072868528,0.239534534329459,0.155318869475622,0.466942148760331,0.103305785123967,0.508264462809917,0.483471074380165,0.619834710743802,0.871900826446281,"40"
"7",0.493215503333955,0.19640536079146,0.490222054352894,0.28578290208386,0,0.458368719719532,0.789256198347107,0.541322314049587,0.838842975206612,0.636363636363636,0,0.983471074380165,"70"
"8",0.956332626836565,0.479568679538406,0.951638348573704,0.394140967212172,0.146487754151333,0.520473285236197,0.991735537190083,0.983471074380165,0.995867768595041,0.855371900826446,0.409090909090909,0.995867768595041,"90"
"9",0.716293163764904,1,0.385534217570308,0.467865555506027,0.0515419875717653,0.0371628489485349,0.93801652892562,1,0.752066115702479,0.946280991735537,0.194214876033058,0.28099173553719,"90"
"10",0.779038857617151,0.0965922961900027,0.933139976361221,0.203551201919096,0.56765020639046,0.284992940219535,0.975206611570248,0.107438016528926,0.987603305785124,0.309917355371901,0.93801652892562,0.954545454545455,"90"
"11",0.413707525448961,0.114969577056969,0.573840724900953,0.271845367937177,0.176899751868292,0.110980076124181,0.694214876033058,0.177685950413223,0.87603305785124,0.566115702479339,0.495867768595041,0.723140495867769,"60"
"12",0.435525341567109,0.174102508493261,0.492419686653646,0.265418305184033,0.280554225198305,0.0860502950465617,0.727272727272727,0.429752066115702,0.84297520661157,0.537190082644628,0.702479338842975,0.615702479338843,"70"
"13",0.560559478282838,0.130080169897832,0.417209772132914,0.120197270086343,0.742073638387452,0.175580109051985,0.855371900826446,0.231404958677686,0.768595041322314,0.0537190082644628,0.987603305785124,0.909090909090909,"80"
"14",1,0.724973069391265,0.869038579376999,0.565779243635269,0.307910786387998,0.124699155994445,1,0.991735537190083,0.971074380165289,0.979338842975207,0.756198347107438,0.789256198347107,"90"
"15",0.444199672547683,0.251752041879938,0.430474553100935,0.231043694773189,0.242469321506191,0.16268820370841,0.739669421487603,0.756198347107438,0.785123966942149,0.40495867768595,0.62396694214876,0.880165289256198,"70"
"16",0.311105622113444,0.130052678011373,0.472151783668684,0.136446560889691,0.170972916614877,0.103733473741192,0.479338842975207,0.227272727272727,0.826446280991736,0.0785123966942149,0.487603305785124,0.694214876033058,"40"
"17",0.584182385911539,0.305136350852738,0.470276148203489,0.329011624188874,0.466926167392403,0.0679377168463781,0.871900826446281,0.855371900826446,0.822314049586777,0.764462809917355,0.871900826446281,0.479338842975207,"80"
"18",0.647730290141602,0.25629390493126,0.691851193614329,0.237752005816965,0.497681604428411,0.101370089909311,0.921487603305785,0.764462809917355,0.93801652892562,0.43801652892562,0.913223140495868,0.690082644628099,"90"
"19",0.433942109269302,0.229283785471249,0.747723281927413,0.172132819700448,0,0.14577614095567,0.723140495867769,0.677685950413223,0.958677685950413,0.152892561983471,0,0.851239669421488,"70"
"20",0.562143381189769,0.145132869790535,0.574889100401588,0.209944982515748,0.487610903941512,0.171193632559202,0.859504132231405,0.285123966942149,0.880165289256198,0.318181818181818,0.900826446280992,0.892561983471074,"80"
"21",0.147069199788775,0.023333168429512,0.25821982473779,0.106419349191262,0.0997701157271903,0.14962025676764,0.161157024793388,0.0165289256198347,0.516528925619835,0.0247933884297521,0.330578512396694,0.855371900826446,"10"
"22",0.38627943751548,0.171480865980047,0.295695534425198,0.273575155558283,0.266405395552315,0.178509486591569,0.65702479338843,0.421487603305785,0.590909090909091,0.574380165289256,0.673553719008264,0.917355371900826,"60"
"23",0.31324638936413,0.0921292499503943,0.336945942033221,0.211050437523348,0.314729201525202,0.0634095234414968,0.491735537190083,0.0826446280991736,0.673553719008264,0.322314049586777,0.772727272727273,0.450413223140496,"40"
"24",0.604115820030883,0.18632616729184,0.699336414403218,0.45147704695676,0.266695702921242,0.0811429283379024,0.884297520661157,0.483471074380165,0.942148760330578,0.933884297520661,0.677685950413223,0.566115702479339,"80"
"25",0.138307215017577,0.127917118669557,0.162526897618198,0.191100940551438,0.0641593851117887,0.0715746636147202,0.144628099173554,0.214876033057851,0.326446280991736,0.247933884297521,0.231404958677686,0.524793388429752,"10"
"26",0.59066003081953,0.1892444700252,0.522815522240788,0.325405945667365,0.5103095065441,0.106360241996771,0.87603305785124,0.512396694214876,0.863636363636364,0.752066115702479,0.921487603305785,0.698347107438017,"80"
"27",0.611822467032996,0.225086249168147,0.504088579728644,0.435465398022804,0.448392924704944,0.0896098340323634,0.888429752066116,0.661157024793388,0.851239669421488,0.921487603305785,0.859504132231405,0.636363636363636,"80"
"28",0.229165995044974,0.00335371458629362,0.31555208451186,0.173967467642379,0.211632039242068,0.121034883773122,0.330578512396694,0.00826446280991736,0.628099173553719,0.161157024793388,0.553719008264463,0.776859504132231,"30"
"29",0.24786642097545,0.100095054581768,0.126943669646223,0.219046688344031,0.290651534472727,0.131667265846264,0.37603305785124,0.12396694214876,0.231404958677686,0.347107438016529,0.71900826446281,0.809917355371901,"30"
"30",0.207815813689716,0.113058272759957,0.252345204991176,0.259745913641038,0.0576611053848923,0.0937920553570996,0.272727272727273,0.165289256198347,0.504132231404959,0.5,0.210743801652893,0.652892561983471,"20"
"31",0.127215148660362,0.155055508388253,0.110876149571957,0.175453640793697,0,0.150469120723678,0.132231404958678,0.351239669421488,0.177685950413223,0.181818181818182,0,0.863636363636364,"10"
"32",0.0782053058542454,0.140231886972855,0.085187266404768,0.171748167354021,0,0.0823496020649303,0.0537190082644628,0.247933884297521,0.0991735537190083,0.148760330578512,0,0.578512396694215,"0"
"33",0.260111217086421,0.20741370853659,0.184207069510262,0.395759257215958,0,0.109090983472032,0.392561983471074,0.603305785123967,0.363636363636364,0.863636363636364,0,0.714876033057851,"30"
"34",0.0638557212358887,0.0618421355521681,0.136376416458912,0.169149581360549,0.0792575104054292,0,0.0371900826446281,0.0537190082644628,0.260330578512397,0.132231404958678,0.268595041322314,0,"0"
"35",0.226996282704167,0.142312596127136,0.324841342395722,0.346251880935262,0,0.00716108250624266,0.322314049586777,0.268595041322314,0.652892561983471,0.797520661157025,0,0.132231404958678,"30"
"36",0.312292402312431,0.18920878355017,0.244854016794396,0.353894518949881,0.157805637072486,0.0703147247546439,0.483471074380165,0.508264462809917,0.491735537190083,0.805785123966942,0.446280991735537,0.504132231404959,"40"
"37",0.216950335115087,0.243422503050617,0.137628304360977,0.33533025334554,0.0435460292926377,0.0376130781131701,0.293388429752066,0.723140495867769,0.276859504132231,0.78099173553719,0.15702479338843,0.297520661157025,"20"
"38",0.252868583055054,0.162683638569461,0.211263690693761,0.304732165222866,0.166019863925665,0.0351705179835968,0.380165289256198,0.388429752066116,0.429752066115702,0.702479338842975,0.462809917355372,0.243801652892562,"30"
"39",0.0618191620027973,0.092428367124218,0.0638787533882328,0.134714563949259,0.0865248293246835,0.064411047968996,0.0289256198347107,0.0867768595041322,0.0578512396694215,0.0743801652892562,0.289256198347107,0.458677685950413,"0"
"40",0.226054583009846,0.0973712182933766,0.189779007503927,0.262390702217151,0.196368644365639,0.0724988205944755,0.318181818181818,0.111570247933884,0.37603305785124,0.512396694214876,0.528925619834711,0.528925619834711,"30"
"41",0.177441871841669,0.185679610767147,0.157059609122212,0.318304759914764,0,0.045937198414547,0.21900826446281,0.479338842975207,0.318181818181818,0.731404958677686,0,0.34297520661157,"20"
"42",0.238616324494384,0.215612735463358,0.205271919218247,0.29458436135359,0.0794047828013073,0.0523278836393111,0.347107438016529,0.632231404958678,0.413223140495868,0.665289256198347,0.272727272727273,0.367768595041322,"30"
"43",0.101145857661047,0.123630956193127,0.152788820902875,0.198426895432319,0,0.0572532420695545,0.0950413223140496,0.206611570247934,0.309917355371901,0.293388429752066,0,0.400826446280992,"0"
"44",0.247782001221891,0.151698098875655,0.0853769266632051,0.190778883725437,0.375598809167132,0.0647579924354541,0.371900826446281,0.322314049586777,0.103305785123967,0.243801652892562,0.793388429752066,0.462809917355372,"30"
"45",0.357202157322398,0.201322725905522,0.358416068219269,0.406723931548406,0.0828905344426051,0.0696639361218612,0.590909090909091,0.557851239669422,0.702479338842975,0.87603305785124,0.28099173553719,0.495867768595041,"50"
"46",0.28607507082993,0.0834473912796566,0.284298669437065,0.185961399869779,0.229111787314927,0.173164598598978,0.442148760330579,0.0743801652892562,0.578512396694215,0.223140495867769,0.590909090909091,0.896694214876033,"40"
"47",0,0.025487693898311,0.113511965427183,0.0614623333650844,0.040585196978673,0.059212102744913,0,0.0206611570247934,0.181818181818182,0.00826446280991736,0.148760330578512,0.429752066115702,"0"
"48",0.358304974408786,0.289644629950967,0.0824417494244963,0.322663423212744,0.313517086555251,0.113278119951553,0.607438016528926,0.826446280991736,0.0867768595041322,0.743801652892562,0.764462809917355,0.727272727272727,"60"
"49",0.14686161072098,0.212437944866095,0.115591221037644,0.221021402115535,0.0202715647612517,0.0675647585468346,0.15702479338843,0.619834710743802,0.190082644628099,0.363636363636364,0.128099173553719,0.475206611570248,"10"
"50",0.731460808500988,0.199761802393826,0.741589009804014,0.232964238877179,0.304587276348086,0.497968670773044,0.946280991735537,0.553719008264463,0.954545454545455,0.409090909090909,0.752066115702479,0.991735537190083,"90"
"51",0.446458502160286,0.169498483687493,0.324404657362795,0.277126485534467,0.455937592388042,0.0966381531880529,0.747933884297521,0.413223140495868,0.648760330578512,0.611570247933884,0.867768595041322,0.673553719008264,"70"
"52",0.733680168266942,0.22008351745522,0.803674831633227,0.299119373032607,0.480697933938438,0.17838242885367,0.950413223140496,0.644628099173554,0.966942148760331,0.681818181818182,0.892561983471074,0.913223140495868,"90"
"53",0.621774474283854,0.251985914372854,0.350684300758337,0.2618902989127,0.790610125781242,0.0702837550814461,0.900826446280992,0.760330578512397,0.690082644628099,0.508264462809917,0.991735537190083,0.5,"80"
"54",0.398134588449255,0.241010020853858,0.367756657730921,0.197838855366295,0.0994325188218843,0.306802069280848,0.673553719008264,0.714876033057851,0.71900826446281,0.289256198347107,0.326446280991736,0.966942148760331,"60"
"55",0.724912545631624,0.269321937404126,0.885532506148891,0.411749980977615,0.256994192512279,0.138262835800001,0.942148760330578,0.789256198347107,0.975206611570248,0.880165289256198,0.65702479338843,0.814049586776859,"90"
"56",0.0907663737570324,0.133635358974007,0.138970551805211,0.12672451928631,0,0.108978238287578,0.0785123966942149,0.235537190082645,0.28099173553719,0.0619834710743802,0,0.710743801652893,"0"
"57",0.332537174261903,0.148569422237776,0.374322582926407,0.287069881141459,0.108247327234652,0.144272350382513,0.549586776859504,0.297520661157025,0.735537190082645,0.644628099173554,0.338842975206612,0.847107438016529,"50"
"58",0.613694301613291,0.31121943496419,0.511100808155783,0.2744265522611,0.470516126435963,0.139670573641809,0.892561983471074,0.880165289256198,0.855371900826446,0.599173553719008,0.880165289256198,0.826446280991736,"80"
"59",0.374778928669598,0.188747980151417,0.606472812998472,0.217667936542775,0.0483359405747396,0.0980809737559476,0.636363636363636,0.504132231404959,0.900826446280992,0.34297520661157,0.177685950413223,0.681818181818182,"60"
"60",0.575445616084758,0.264335649847312,0.57712971456455,0.308179106349875,0.121331995346796,0.348285628309246,0.867768595041322,0.78099173553719,0.884297520661157,0.706611570247934,0.363636363636364,0.979338842975207,"80"
"61",0.971154243438611,0.444630386507399,0.891862778878601,0.525650066440562,0.0962323247590301,0.567906721264879,0.995867768595041,0.971074380165289,0.979338842975207,0.971074380165289,0.322314049586777,1,"90"
"62",0.595617236959029,0.249516278534072,0.652946598247672,0.563672925216456,0.0824997353968459,0.116862767205624,0.880165289256198,0.752066115702479,0.921487603305785,0.975206611570248,0.276859504132231,0.756198347107438,"80"
