"","VOCATIONAL_TRAINING","joblessness","poverty_in_community","concentrated_disadvantage","edu_completion","illegal_econ_activity","VOCATIONAL_TRAINING_percentile","joblessness_percentile","poverty_in_community_percentile","concentrated_disadvantage_percentile","edu_completion_percentile","illegal_econ_activity_percentile","VOCATIONAL_TRAINING_score"
"1",0.428759331168195,0.50594272278736,0.52222126755264,0.359598425835783,0,0.104088618048632,0.690082644628099,0.789256198347107,0.867768595041322,0.756198347107438,0,0.65702479338843,"60"
"2",0.433652305639512,0.328307280322917,0.375052277844922,0.180459560841499,0.376628996760553,0.244435294263139,0.698347107438017,0.425619834710744,0.764462809917355,0.140495867768595,0.789256198347107,0.946280991735537,"60"
"3",0.806289742289097,1,0.556476446319842,0.685165287670193,0,0.255756789956834,0.979338842975207,1,0.896694214876033,1,0,0.954545454545455,"90"
"4",0.270272373607181,0.21302655620582,0.274879823225032,0.179094223533607,0.2906717512467,0.112050666918728,0.417355371900826,0.173553719008264,0.632231404958678,0.132231404958678,0.698347107438017,0.735537190082645,"40"
"5",0.184851618632483,0.260151038508322,0.139687376912252,0.163567069275814,0.159700002559705,0.119100430072858,0.239669421487603,0.243801652892562,0.247933884297521,0.0826446280991736,0.43801652892562,0.776859504132231,"20"
"6",0.176052555416648,0.259833956892964,0.16009127892438,0.152960558983468,0.0751279426816786,0.170755985918869,0.223140495867769,0.239669421487603,0.334710743801653,0.0619834710743802,0.252066115702479,0.917355371900826,"20"
"7",0.601715465700229,0.749062663116075,0.336897709783801,0.333972667661021,0,0.53258447717785,0.87603305785124,0.983471074380165,0.735537190082645,0.673553719008264,0,0.995867768595041,"80"
"8",0.900569499062301,0.573424829132936,0.857938154740733,0.372578781362733,0.431289019463827,0.513280682634343,0.987603305785124,0.880165289256198,0.991735537190083,0.789256198347107,0.838842975206612,0.987603305785124,"90"
"9",0.443234938236249,0.70235088064277,0.393315365490127,0.318235816301551,0.0747346733427565,0.041769895349387,0.706611570247934,0.966942148760331,0.78099173553719,0.628099173553719,0.247933884297521,0.260330578512397,"70"
"10",0.64910091862426,0.471891241428377,0.623728543849222,0.313200917466259,0.420775051593671,0.24913231977905,0.90495867768595,0.756198347107438,0.921487603305785,0.603305785123967,0.834710743801653,0.950413223140496,"90"
"11",0.443146738346432,0.380029657154208,0.453999037491408,0.261744126476913,0.34928700477481,0.0851118859348424,0.702479338842975,0.578512396694215,0.814049586776859,0.421487603305785,0.752066115702479,0.553719008264463,"60"
"12",0.524972432082507,0.663708867180357,0.26910018886674,0.346851481318046,0.37042508996226,0.0980277880269318,0.822314049586777,0.942148760330578,0.607438016528926,0.714876033057851,0.776859504132231,0.636363636363636,"80"
"13",0.334587217327365,0.377030288747302,0.295667963669581,0.205616325534989,0.251849862752118,0.110860355725825,0.570247933884298,0.56198347107438,0.677685950413223,0.21900826446281,0.611570247933884,0.71900826446281,"50"
"14",0.536113956792908,0.355375443613178,0.783355396408474,0.279268989985479,0.264616445656604,0.0951724502727622,0.834710743801653,0.5,0.971074380165289,0.458677685950413,0.648760330578512,0.619834710743802,"80"
"15",0.460305441668885,0.334785982279897,0.391596413782446,0.215278194323424,0.415601897354814,0.218611214036084,0.731404958677686,0.442148760330579,0.776859504132231,0.264462809917355,0.830578512396694,0.93801652892562,"70"
"16",0.463268361922379,0.419082049198073,0.49644780050536,0.269843963993583,0.278092266547805,0.120299322267429,0.743801652892562,0.673553719008264,0.859504132231405,0.442148760330579,0.677685950413223,0.789256198347107,"70"
